	rule	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10
228	?f 1140 ?b ?a 1140 ?f => ?a 1140 ?b 	1.0	1.0	1.0	367.0	367.0	367.0	?a	0.0	0.0	0.0
247	?f 1215 ?a ?b 1266 ?f => ?a 1266 ?b 	0.80952381	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
255	?a 1215 ?f ?b 1266 ?f => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
262	?e 1215 ?b ?a 1266 ?e => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
261	?e 1215 ?b ?e 1266 ?a => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
250	?e 1215 ?b ?e 1266 ?a => ?a 1266 ?b 	0.80952381	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
263	?e 1215 ?a ?e 1266 ?b => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
260	?e 1215 ?a ?e 1215 ?b => ?a 1215 ?b 	1.0	1.0	1.0	405.0	405.0	405.0	?a	0.0	0.0	0.0
258	?a 1215 ?f ?f 1266 ?b => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
256	?a 1215 ?f ?f 1266 ?b => ?a 1266 ?b 	0.80952381	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
254	?a 1215 ?f ?b 1215 ?f => ?a 1215 ?b 	1.0	1.0	1.0	405.0	405.0	405.0	?a	0.0	0.0	0.0
253	?b 1215 ?f ?a 1266 ?f => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
251	?f 1215 ?a ?b 1215 ?f => ?a 1215 ?b 	1.0	1.0	1.0	405.0	405.0	405.0	?a	0.0	0.0	0.0
252	?b 1215 ?f ?f 1266 ?a => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
209	?b 1283 ?a => ?a 429 ?b 	0.845238095	0.884735202	0.931147541	284.0	321.0	305.0	?a	0.0	0.0	0.0
23	?b 1231 ?a => ?a 1158 ?b 	0.821428571	0.884615385	0.93877551	138.0	156.0	147.0	?b	0.0	0.0	0.0
56	?b 1119 ?a => ?a 1105 ?b 	0.756849315	0.873517787	0.920833333	221.0	253.0	240.0	?b	0.0	0.0	0.0
54	?a 456 ?b => ?a 1105 ?b 	0.77739726	0.873076923	0.922764228	227.0	260.0	246.0	?b	0.0	0.0	0.0
141	?b 1192 ?a => ?a 1263 ?b 	0.831932773	0.872246696	0.895927602	198.0	227.0	221.0	?b	0.0	0.0	0.0
70	?b 1085 ?a => ?a 570 ?b 	0.835294118	0.865853659	0.891213389	213.0	246.0	239.0	?a	0.0	0.0	0.0
109	?b 563 ?a => ?a 1001 ?b 	0.853146853	0.865248227	0.960629921	122.0	141.0	127.0	?a	0.0	0.0	0.0
2	?b 474 ?a => ?a 1180 ?b 	0.818791946	0.865248227	0.917293233	122.0	141.0	133.0	?b	0.0	0.0	0.0
116	?b 575 ?a => ?a 1286 ?b 	0.844311377	0.865030675	1.0	141.0	163.0	141.0	?b	0.0	0.0	0.0
53	?a 1162 ?b => ?a 1105 ?b 	0.756849315	0.859922179	0.920833333	221.0	257.0	240.0	?b	0.0	0.0	0.0
213	?b 1270 ?a => ?a 997 ?b 	0.776119403	0.859504132	0.981132075	104.0	121.0	106.0	?a	0.0	0.0	0.0
83	?b 1011 ?a => ?a 519 ?b 	0.828402367	0.858895706	1.0	140.0	163.0	140.0	?a	0.0	0.0	0.0
142	?a 1155 ?b => ?a 1267 ?b 	0.836477987	0.858064516	1.0	266.0	310.0	266.0	?a	0.0	0.0	0.0
146	?b 1207 ?a => ?a 1295 ?b 	0.838888889	0.857954545	0.926380368	151.0	176.0	163.0	?b	0.0	0.0	0.0
119	?b 1035 ?a => ?a 1280 ?b 	0.836065574	0.857142857	0.857142857	102.0	119.0	119.0	?b	0.0	0.0	0.0
57	?a 488 ?b => ?a 1105 ?b 	0.753424658	0.856031128	0.916666667	220.0	257.0	240.0	?b	0.0	0.0	0.0
153	?b 1255 ?a => ?a 1255 ?b 	0.855345912	0.855345912	0.860759494	136.0	159.0	158.0	?b	0.0	0.0	0.0
52	?b 1281 ?a => ?a 1105 ?b 	0.801369863	0.854014599	0.936	234.0	274.0	250.0	?b	0.0	0.0	0.0
69	?b 1001 ?a => ?a 563 ?b 	0.865248227	0.853146853	0.953125	122.0	143.0	128.0	?b	0.0	0.0	0.0
137	?a 1258 ?b => ?a 494 ?b 	0.830769231	0.850393701	0.892561983	216.0	254.0	242.0	?a	0.0	0.0	0.0
115	?b 1289 ?a => ?a 1289 ?b 	0.850340136	0.850340136	0.883392226	250.0	294.0	283.0	?a	0.0	0.0	0.0
152	?b 577 ?a => ?a 1257 ?b 	0.798657718	0.85	0.85	119.0	140.0	140.0	?a	0.0	0.0	0.0
139	?b 456 ?a => ?a 494 ?b 	0.85	0.85	0.91322314	221.0	260.0	242.0	?a	0.0	0.0	0.0
176	?b 494 ?a => ?a 456 ?b 	0.85	0.85	0.91322314	221.0	260.0	242.0	?b	0.0	0.0	0.0
55	?b 494 ?a => ?a 1105 ?b 	0.756849315	0.85	0.917012448	221.0	260.0	241.0	?b	0.0	0.0	0.0
82	?b 999 ?a => ?a 522 ?b 	0.840659341	0.85	0.916167665	153.0	180.0	167.0	?a	0.0	0.0	0.0
60	?b 885 ?a => ?a 885 ?b 	0.849557522	0.849557522	0.857142857	96.0	113.0	112.0	?a	0.0	0.0	0.0
126	?b 1052 ?a => ?a 1292 ?b 	0.805555556	0.849372385	0.95754717	203.0	239.0	212.0	?b	0.0	0.0	0.0
67	?b 1183 ?a => ?a 574 ?b 	0.775362319	0.849206349	0.899159664	107.0	126.0	119.0	?b	0.0	0.0	0.0
9	?b 301 ?a => ?a 1168 ?b 	0.818181818	0.849056604	0.9	90.0	106.0	100.0	?b	0.0	0.0	0.0
154	?b 1294 ?a => ?a 1254 ?b 	0.79245283	0.848484848	0.943820225	84.0	99.0	89.0	?a	0.0	0.0	0.0
136	?b 1162 ?a => ?a 494 ?b 	0.838461538	0.848249027	0.900826446	218.0	257.0	242.0	?a	0.0	0.0	0.0
172	?b 1224 ?a => ?a 1251 ?b 	0.833333333	0.846994536	0.890804598	620.0	732.0	696.0	?a	0.0	0.0	0.0
147	?b 1115 ?a => ?a 13 ?b 	0.833034111	0.846715328	0.929859719	464.0	548.0	499.0	?b	0.0	0.0	0.0
35	?b 490 ?a => ?a 1127 ?b 	0.834733894	0.846590909	0.856321839	298.0	352.0	348.0	?a	0.0	0.0	0.0
138	?a 1119 ?b => ?a 494 ?b 	0.823076923	0.845849802	0.89539749	214.0	253.0	239.0	?a	0.0	0.0	0.0
169	?b 1071 ?a => ?a 1240 ?b 	0.826086957	0.845433255	0.937662338	361.0	427.0	385.0	?a	0.0	0.0	0.0
124	?b 429 ?a => ?a 1283 ?b 	0.884735202	0.845238095	0.91025641	284.0	336.0	312.0	?b	0.0	0.0	0.0
105	?b 1197 ?a => ?a 21 ?b 	0.82630273	0.845177665	0.939351199	666.0	788.0	709.0	?a	0.0	0.0	0.0
143	?a 31 ?b => ?a 1267 ?b 	0.823899371	0.84516129	1.0	262.0	310.0	262.0	?a	0.0	0.0	0.0
135	?b 488 ?a => ?a 494 ?b 	0.834615385	0.844357977	0.900414938	217.0	257.0	241.0	?a	0.0	0.0	0.0
99	?b 1286 ?a => ?a 575 ?b 	0.865030675	0.844311377	0.992957746	141.0	167.0	142.0	?a	0.0	0.0	0.0
76	?b 1260 ?a => ?a 1312 ?b 	0.838709677	0.844155844	0.955882353	130.0	154.0	136.0	?b	0.0	0.0	0.0
212	?b 510 ?a => ?a 1200 ?b 	0.819960861	0.84305835	0.956621005	419.0	497.0	438.0	?b	0.0	0.0	0.0
182	?b 1061 ?a => ?a 1233 ?b 	0.819923372	0.842519685	0.955357143	214.0	254.0	224.0	?a	0.0	0.0	0.0
38	?b 486 ?a => ?a 1131 ?b 	0.808864266	0.841498559	0.970099668	292.0	347.0	301.0	?b	0.0	0.0	0.0
6	?b 1059 ?a => ?a 1179 ?b 	0.834558824	0.840740741	0.991266376	227.0	270.0	229.0	?a	0.0	0.0	0.0
234	?b 522 ?a => ?a 999 ?b 	0.85	0.840659341	0.927272727	153.0	182.0	165.0	?b	0.0	0.0	0.0
197	?a 1162 ?b => ?a 488 ?b 	0.840466926	0.840466926	0.892561983	216.0	257.0	242.0	?b	0.0	0.0	0.0
16	?a 488 ?b => ?a 1162 ?b 	0.840466926	0.840466926	0.89626556	216.0	257.0	241.0	?b	0.0	0.0	0.0
148	?b 1230 ?a => ?a 1269 ?b 	0.825991189	0.838926174	1.0	750.0	894.0	750.0	?b	0.0	0.0	0.0
207	?b 1295 ?a => ?a 1207 ?b 	0.857954545	0.838888889	0.909638554	151.0	180.0	166.0	?a	0.0	0.0	0.0
80	?b 1104 ?a => ?a 1307 ?b 	0.81533101	0.838709677	0.947368421	234.0	279.0	247.0	?a	0.0	0.0	0.0
151	?b 1312 ?a => ?a 1260 ?b 	0.844155844	0.838709677	0.955882353	130.0	155.0	136.0	?a	0.0	0.0	0.0
11	?b 494 ?a => ?a 1162 ?b 	0.848249027	0.838461538	0.893442623	218.0	260.0	244.0	?b	0.0	0.0	0.0
145	?a 1221 ?b => ?a 1267 ?b 	0.814465409	0.838187702	1.0	259.0	309.0	259.0	?a	0.0	0.0	0.0
144	?a 1225 ?b => ?a 1267 ?b 	0.808176101	0.83713355	1.0	257.0	307.0	257.0	?a	0.0	0.0	0.0
24	?a 1267 ?b => ?a 1155 ?b 	0.858064516	0.836477987	1.0	266.0	318.0	266.0	?a	0.0	0.0	0.0
125	?b 1108 ?a => ?a 1278 ?b 	0.80104712	0.836065574	0.85	153.0	183.0	180.0	?b	0.0	0.0	0.0
96	?b 1280 ?a => ?a 1035 ?b 	0.857142857	0.836065574	0.836065574	102.0	122.0	122.0	?a	0.0	0.0	0.0
39	?b 1109 ?a => ?a 1135 ?b 	0.818669528	0.835706462	0.95494368	763.0	913.0	799.0	?b	0.0	0.0	0.0
86	?b 570 ?a => ?a 1085 ?b 	0.865853659	0.835294118	0.880165289	213.0	255.0	242.0	?b	0.0	0.0	0.0
32	?b 1228 ?a => ?a 1138 ?b 	0.830653805	0.83512931	0.850713502	775.0	928.0	911.0	?b	0.0	0.0	0.0
111	?a 1221 ?b => ?a 31 ?b 	0.832258065	0.834951456	1.0	258.0	309.0	258.0	?a	0.0	0.0	0.0
133	?b 1127 ?a => ?a 490 ?b 	0.846590909	0.834733894	0.837078652	298.0	357.0	356.0	?b	0.0	0.0	0.0
191	?b 494 ?a => ?a 488 ?b 	0.844357977	0.834615385	0.889344262	217.0	260.0	244.0	?b	0.0	0.0	0.0
97	?b 1179 ?a => ?a 1059 ?b 	0.840740741	0.834558824	0.995614035	227.0	272.0	228.0	?b	0.0	0.0	0.0
200	?b 1251 ?a => ?a 1224 ?b 	0.846994536	0.833333333	0.864714086	620.0	744.0	717.0	?b	0.0	0.0	0.0
218	?a 589 ?b => ?a 964 ?b 	0.760869565	0.833333333	1.0	105.0	126.0	105.0	?a	0.0	0.0	0.0
48	?b 13 ?a => ?a 1115 ?b 	0.846715328	0.833034111	0.931726908	464.0	557.0	498.0	?a	0.0	0.0	0.0
14	?b 1171 ?a => ?a 1193 ?b 	0.830405815	0.832928311	0.848916409	1371.0	1646.0	1615.0	?b	0.0	0.0	0.0
167	?b 1058 ?a => ?a 1245 ?b 	0.80798005	0.832904884	0.978851964	324.0	389.0	331.0	?b	0.0	0.0	0.0
149	?b 1133 ?a => ?a 1288 ?b 	0.819561551	0.832904884	0.914393227	972.0	1167.0	1063.0	?a	0.0	0.0	0.0
77	?b 1305 ?a => ?a 539 ?b 	0.805755396	0.832713755	0.832713755	224.0	269.0	269.0	?b	0.0	0.0	0.0
74	?b 1149 ?a => ?a 572 ?b 	0.813636364	0.83255814	0.932291667	179.0	215.0	192.0	?a	0.0	0.0	0.0
129	?b 564 ?a => ?a 1275 ?b 	0.827586207	0.832369942	0.917197452	144.0	173.0	157.0	?b	0.0	0.0	0.0
202	?a 31 ?b => ?a 1221 ?b 	0.834951456	0.832258065	1.0	258.0	310.0	258.0	?a	0.0	0.0	0.0
25	?a 31 ?b => ?a 1155 ?b 	0.832258065	0.832258065	1.0	258.0	310.0	258.0	?a	0.0	0.0	0.0
112	?a 1155 ?b => ?a 31 ?b 	0.832258065	0.832258065	1.0	258.0	310.0	258.0	?a	0.0	0.0	0.0
1	?b 1263 ?a => ?a 1192 ?b 	0.872246696	0.831932773	0.864628821	198.0	238.0	229.0	?a	0.0	0.0	0.0
90	?b 1088 ?a => ?a 1088 ?b 	0.831013917	0.831013917	0.865424431	836.0	1006.0	966.0	?b	0.0	0.0	0.0
20	?b 1199 ?a => ?a 1195 ?b 	0.821627648	0.830890643	0.908754624	737.0	887.0	811.0	?b	0.0	0.0	0.0
117	?b 29 ?a => ?a 29 ?b 	0.830874007	0.830874007	0.843317972	2196.0	2643.0	2604.0	?b	0.0	0.0	0.0
159	?a 494 ?b => ?a 1258 ?b 	0.850393701	0.830769231	0.919148936	216.0	260.0	235.0	?a	0.0	0.0	0.0
12	?b 1258 ?a => ?a 1162 ?b 	0.821011673	0.830708661	0.875518672	211.0	254.0	241.0	?b	0.0	0.0	0.0
177	?b 1258 ?a => ?a 456 ?b 	0.811538462	0.830708661	0.879166667	211.0	254.0	240.0	?b	0.0	0.0	0.0
193	?b 1258 ?a => ?a 488 ?b 	0.821011673	0.830708661	0.875518672	211.0	254.0	241.0	?b	0.0	0.0	0.0
201	?b 1138 ?a => ?a 1228 ?b 	0.83512931	0.830653805	0.843307943	775.0	933.0	919.0	?a	0.0	0.0	0.0
19	?b 1193 ?a => ?a 1171 ?b 	0.832928311	0.830405815	0.843692308	1371.0	1651.0	1625.0	?a	0.0	0.0	0.0
195	?b 1119 ?a => ?a 488 ?b 	0.817120623	0.830039526	0.878661088	210.0	253.0	239.0	?b	0.0	0.0	0.0
13	?b 1119 ?a => ?a 1162 ?b 	0.817120623	0.830039526	0.886075949	210.0	253.0	237.0	?b	0.0	0.0	0.0
174	?b 1110 ?a => ?a 15 ?b 	0.817882775	0.829793689	0.853620474	2735.0	3296.0	3204.0	?a	0.0	0.0	0.0
73	?a 586 ?b => ?a 546 ?b 	0.772277228	0.829787234	0.829787234	78.0	94.0	94.0	?a	0.0	0.0	0.0
171	?b 1202 ?a => ?a 1235 ?b 	0.805755396	0.82962963	0.965517241	112.0	135.0	116.0	?a	0.0	0.0	0.0
131	?b 383 ?a => ?a 492 ?b 	0.815642458	0.829545455	0.834285714	146.0	176.0	175.0	?a	0.0	0.0	0.0
100	?b 1220 ?a => ?a 1017 ?b 	0.791855204	0.829383886	0.888324873	175.0	211.0	197.0	?b	0.0	0.0	0.0
28	?b 1308 ?a => ?a 1167 ?b 	0.8125	0.828879512	0.871794872	1768.0	2133.0	2028.0	?b	0.0	0.0	0.0
27	?a 1221 ?b => ?a 1155 ?b 	0.825806452	0.828478964	1.0	256.0	309.0	256.0	?a	0.0	0.0	0.0
103	?b 519 ?a => ?a 1011 ?b 	0.858895706	0.828402367	1.0	140.0	169.0	140.0	?b	0.0	0.0	0.0
36	?b 1170 ?a => ?a 1166 ?b 	0.815621679	0.8283864	0.878649113	1535.0	1853.0	1747.0	?a	0.0	0.0	0.0
68	?b 1275 ?a => ?a 564 ?b 	0.832369942	0.827586207	0.935064935	144.0	174.0	154.0	?a	0.0	0.0	0.0
26	?a 1225 ?b => ?a 1155 ?b 	0.819354839	0.827361564	1.0	254.0	307.0	254.0	?a	0.0	0.0	0.0
222	?b 595 ?a => ?a 445 ?b 	0.809859155	0.827338129	0.845588235	115.0	139.0	136.0	?b	0.0	0.0	0.0
118	?b 1265 ?a => ?a 1290 ?b 	0.787418655	0.826879271	0.9453125	363.0	439.0	384.0	?a	0.0	0.0	0.0
184	?b 1276 ?a => ?a 1226 ?b 	0.810457516	0.826666667	0.826666667	124.0	150.0	150.0	?b	0.0	0.0	0.0
101	?b 1299 ?a => ?a 27 ?b 	0.809798271	0.826470588	0.927392739	281.0	340.0	303.0	?a	0.0	0.0	0.0
4	?b 21 ?a => ?a 1197 ?b 	0.845177665	0.82630273	0.926286509	666.0	806.0	719.0	?b	0.0	0.0	0.0
178	?b 1119 ?a => ?a 456 ?b 	0.803846154	0.826086957	0.88185654	209.0	253.0	237.0	?b	0.0	0.0	0.0
91	?b 1240 ?a => ?a 1071 ?b 	0.845433255	0.826086957	0.942558747	361.0	437.0	383.0	?b	0.0	0.0	0.0
204	?b 1269 ?a => ?a 1230 ?b 	0.838926174	0.825991189	1.0	750.0	908.0	750.0	?a	0.0	0.0	0.0
199	?a 1155 ?b => ?a 1221 ?b 	0.828478964	0.825806452	1.0	256.0	310.0	256.0	?a	0.0	0.0	0.0
65	?b 1112 ?a => ?a 1112 ?b 	0.825203252	0.825203252	0.886462882	406.0	492.0	458.0	?a	0.0	0.0	0.0
33	?b 1252 ?a => ?a 1147 ?b 	0.821374046	0.825153374	0.944688323	1076.0	1304.0	1139.0	?a	0.0	0.0	0.0
181	?a 488 ?b => ?a 456 ?b 	0.815384615	0.824902724	0.890756303	212.0	257.0	238.0	?b	0.0	0.0	0.0
30	?b 444 ?a => ?a 1145 ?b 	0.793103448	0.824701195	0.844897959	207.0	251.0	245.0	?a	0.0	0.0	0.0
203	?a 1225 ?b => ?a 1221 ?b 	0.818770227	0.824104235	1.0	253.0	307.0	253.0	?a	0.0	0.0	0.0
110	?a 1267 ?b => ?a 31 ?b 	0.84516129	0.823899371	1.0	262.0	318.0	262.0	?a	0.0	0.0	0.0
63	?b 1177 ?a => ?a 1136 ?b 	0.817112299	0.823275862	0.888372093	764.0	928.0	860.0	?a	0.0	0.0	0.0
44	?a 494 ?b => ?a 1119 ?b 	0.845849802	0.823076923	0.880658436	214.0	260.0	243.0	?a	0.0	0.0	0.0
10	?b 1195 ?a => ?a 1199 ?b 	0.830890643	0.821627648	0.900977995	737.0	897.0	818.0	?a	0.0	0.0	0.0
173	?b 1158 ?a => ?a 1231 ?b 	0.884615385	0.821428571	0.901960784	138.0	168.0	153.0	?a	0.0	0.0	0.0
220	?b 1147 ?a => ?a 1252 ?b 	0.825153374	0.821374046	0.943859649	1076.0	1310.0	1140.0	?b	0.0	0.0	0.0
107	?b 1157 ?a => ?a 17 ?b 	0.807617188	0.821251241	0.869610936	827.0	1007.0	951.0	?b	0.0	0.0	0.0
180	?a 1162 ?b => ?a 456 ?b 	0.811538462	0.821011673	0.882845188	211.0	257.0	239.0	?b	0.0	0.0	0.0
157	?b 488 ?a => ?a 1258 ?b 	0.830708661	0.821011673	0.909482759	211.0	257.0	232.0	?a	0.0	0.0	0.0
158	?b 1162 ?a => ?a 1258 ?b 	0.830708661	0.821011673	0.905579399	211.0	257.0	233.0	?a	0.0	0.0	0.0
94	?b 1237 ?a => ?a 1067 ?b 	0.816831683	0.820895522	0.870712401	330.0	402.0	379.0	?a	0.0	0.0	0.0
106	?b 1200 ?a => ?a 510 ?b 	0.84305835	0.819960861	0.939461883	419.0	511.0	446.0	?a	0.0	0.0	0.0
104	?b 1233 ?a => ?a 1061 ?b 	0.842519685	0.819923372	0.972727273	214.0	261.0	220.0	?b	0.0	0.0	0.0
40	?b 1288 ?a => ?a 1133 ?b 	0.832904884	0.819561551	0.900834106	972.0	1186.0	1079.0	?b	0.0	0.0	0.0
186	?a 1155 ?b => ?a 1225 ?b 	0.827361564	0.819354839	1.0	254.0	310.0	254.0	?a	0.0	0.0	0.0
211	?a 586 ?b => ?a 969 ?b 	0.77	0.819148936	0.819148936	77.0	94.0	94.0	?a	0.0	0.0	0.0
37	?a 964 ?b => ?a 1125 ?b 	0.763513514	0.81884058	1.0	113.0	138.0	113.0	?a	0.0	0.0	0.0
165	?b 1180 ?a => ?a 474 ?b 	0.865248227	0.818791946	0.884057971	122.0	149.0	138.0	?a	0.0	0.0	0.0
188	?a 1221 ?b => ?a 1225 ?b 	0.824104235	0.818770227	1.0	253.0	309.0	253.0	?a	0.0	0.0	0.0
51	?b 1135 ?a => ?a 1109 ?b 	0.835706462	0.818669528	0.95375	763.0	932.0	800.0	?a	0.0	0.0	0.0
170	?b 1241 ?a => ?a 1241 ?b 	0.818348624	0.818348624	0.864341085	446.0	545.0	516.0	?b	0.0	0.0	0.0
59	?b 1168 ?a => ?a 301 ?b 	0.849056604	0.818181818	0.825688073	90.0	110.0	109.0	?a	0.0	0.0	0.0
160	?a 1119 ?b => ?a 1258 ?b 	0.81496063	0.818181818	0.9	207.0	253.0	230.0	?a	0.0	0.0	0.0
78	?b 15 ?a => ?a 1110 ?b 	0.829793689	0.817882775	0.837928922	2735.0	3344.0	3264.0	?b	0.0	0.0	0.0
113	?a 1225 ?b => ?a 31 ?b 	0.809677419	0.817589577	1.0	251.0	307.0	251.0	?a	0.0	0.0	0.0
43	?b 1162 ?a => ?a 1119 ?b 	0.830039526	0.817120623	0.882352941	210.0	257.0	238.0	?a	0.0	0.0	0.0
42	?b 488 ?a => ?a 1119 ?b 	0.830039526	0.817120623	0.878661088	210.0	257.0	239.0	?a	0.0	0.0	0.0
7	?b 1136 ?a => ?a 1177 ?b 	0.823275862	0.817112299	0.885283893	764.0	935.0	863.0	?b	0.0	0.0	0.0
168	?b 1067 ?a => ?a 1237 ?b 	0.820895522	0.816831683	0.861618799	330.0	404.0	383.0	?b	0.0	0.0	0.0
175	?b 1232 ?a => ?a 1256 ?b 	0.81443299	0.816537468	0.911976912	632.0	774.0	693.0	?a	0.0	0.0	0.0
29	?b 492 ?a => ?a 383 ?b 	0.829545455	0.815642458	0.858823529	146.0	179.0	170.0	?b	0.0	0.0	0.0
22	?b 1166 ?a => ?a 1170 ?b 	0.8283864	0.815621679	0.867231638	1535.0	1882.0	1770.0	?b	0.0	0.0	0.0
196	?a 456 ?b => ?a 488 ?b 	0.824902724	0.815384615	0.87966805	212.0	260.0	241.0	?b	0.0	0.0	0.0
81	?b 1097 ?a => ?a 1097 ?b 	0.815384615	0.815384615	0.815384615	212.0	260.0	260.0	?a	0.0	0.0	0.0
50	?b 1307 ?a => ?a 1104 ?b 	0.838709677	0.81533101	0.970954357	234.0	287.0	241.0	?b	0.0	0.0	0.0
46	?a 1258 ?b => ?a 1119 ?b 	0.818181818	0.81496063	0.869747899	207.0	254.0	238.0	?a	0.0	0.0	0.0
225	?b 971 ?a => ?a 971 ?b 	0.814814815	0.814814815	0.838983051	198.0	243.0	236.0	?a	0.0	0.0	0.0
224	?b 1181 ?a => ?a 1205 ?b 	0.811881188	0.814569536	0.888086643	246.0	302.0	277.0	?b	0.0	0.0	0.0
198	?a 1267 ?b => ?a 1221 ?b 	0.838187702	0.814465409	1.0	259.0	318.0	259.0	?a	0.0	0.0	0.0
183	?b 1256 ?a => ?a 1232 ?b 	0.816537468	0.81443299	0.901569187	632.0	776.0	701.0	?b	0.0	0.0	0.0
127	?b 1173 ?a => ?a 1276 ?b 	0.76	0.814285714	0.814285714	114.0	140.0	140.0	?a	0.0	0.0	0.0
161	?b 1217 ?a => ?a 479 ?b 	0.810483871	0.813765182	0.930555556	201.0	247.0	216.0	?a	0.0	0.0	0.0
31	?b 572 ?a => ?a 1149 ?b 	0.83255814	0.813636364	0.895	179.0	220.0	200.0	?b	0.0	0.0	0.0
75	?b 1082 ?a => ?a 554 ?b 	0.801020408	0.813471503	1.0	157.0	193.0	157.0	?b	0.0	0.0	0.0
93	?b 1167 ?a => ?a 1308 ?b 	0.828879512	0.8125	0.864970646	1768.0	2176.0	2044.0	?a	0.0	0.0	0.0
166	?b 566 ?a => ?a 1248 ?b 	0.8	0.812227074	0.883610451	372.0	458.0	421.0	?b	0.0	0.0	0.0
34	?b 1194 ?a => ?a 1194 ?b 	0.811997648	0.811997648	0.821336506	4142.0	5101.0	5043.0	?b	0.0	0.0	0.0
8	?b 1205 ?a => ?a 1181 ?b 	0.814569536	0.811881188	0.901098901	246.0	303.0	273.0	?a	0.0	0.0	0.0
17	?a 456 ?b => ?a 1162 ?b 	0.821011673	0.811538462	0.875518672	211.0	260.0	241.0	?b	0.0	0.0	0.0
156	?b 456 ?a => ?a 1258 ?b 	0.830708661	0.811538462	0.905579399	211.0	260.0	233.0	?a	0.0	0.0	0.0
206	?b 479 ?a => ?a 1217 ?b 	0.813765182	0.810483871	0.917808219	201.0	248.0	219.0	?b	0.0	0.0	0.0
128	?b 1226 ?a => ?a 1276 ?b 	0.826666667	0.810457516	0.810457516	124.0	153.0	153.0	?a	0.0	0.0	0.0
72	?a 969 ?b => ?a 546 ?b 	0.801980198	0.81	0.81	81.0	100.0	100.0	?a	0.0	0.0	0.0
