	rule	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10
340	?e 1215 ?a ?e 1309 ?b => ?a 1309 ?b 	0.726993865	1.0	1.0	237.0	237.0	237.0	?a	0.0	0.0	0.0
339	?e 1266 ?a ?e 1309 ?b => ?a 1309 ?b 	0.745398773	1.0	1.0	243.0	243.0	243.0	?a	0.0	0.0	0.0
334	?a 1215 ?f ?f 1309 ?b => ?a 1309 ?b 	0.726993865	1.0	1.0	237.0	237.0	237.0	?a	0.0	0.0	0.0
454	?a 1215 ?f ?f 448 ?b => ?a 448 ?b 	0.726470588	1.0	1.0	247.0	247.0	247.0	?a	0.0	0.0	0.0
362	?e 1067 ?b ?e 1266 ?a => ?a 1067 ?b 	0.683168317	1.0	1.0	276.0	276.0	276.0	?a	0.0	0.0	0.0
459	?e 1215 ?a ?e 448 ?b => ?a 448 ?b 	0.726470588	1.0	1.0	247.0	247.0	247.0	?a	0.0	0.0	0.0
291	?e 1140 ?a ?e 1140 ?b => ?a 1140 ?b 	1.0	1.0	1.0	367.0	367.0	367.0	?a	0.0	0.0	0.0
255	?f 1181 ?b ?a 1266 ?f => ?a 1181 ?b 	0.698675497	1.0	1.0	211.0	211.0	211.0	?a	0.0	0.0	0.0
460	?b 1215 ?f ?a 1266 ?f => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
287	?a 1140 ?f ?b 1140 ?f => ?a 1140 ?b 	1.0	1.0	1.0	367.0	367.0	367.0	?a	0.0	0.0	0.0
285	?f 1140 ?a ?b 1140 ?f => ?a 1140 ?b 	1.0	1.0	1.0	367.0	367.0	367.0	?a	0.0	0.0	0.0
231	?b 1215 ?a => ?a 1215 ?b 	1.0	1.0	1.0	405.0	405.0	405.0	?a	0.0	0.0	0.0
278	?f 1163 ?b ?a 1215 ?f => ?a 1163 ?b 	0.726574501	1.0	1.0	473.0	473.0	473.0	?a	0.0	0.0	0.0
276	?f 1163 ?b ?a 1266 ?f => ?a 1163 ?b 	0.701996928	1.0	1.0	457.0	457.0	457.0	?a	0.0	0.0	0.0
266	?e 1163 ?b ?e 1266 ?a => ?a 1163 ?b 	0.701996928	1.0	1.0	457.0	457.0	457.0	?a	0.0	0.0	0.0
265	?e 1163 ?b ?e 1215 ?a => ?a 1163 ?b 	0.726574501	1.0	1.0	473.0	473.0	473.0	?a	0.0	0.0	0.0
478	?a 1202 ?f ?b 1266 ?f => ?a 1202 ?b 	0.6	1.0	1.0	81.0	81.0	81.0	?b	0.0	0.0	0.0
479	?a 1202 ?e ?e 1215 ?b => ?a 1202 ?b 	0.607407407	1.0	1.0	82.0	82.0	82.0	?b	0.0	0.0	0.0
262	?f 1140 ?b ?a 1172 ?f => ?a 1172 ?b 	0.818181818	1.0	1.0	153.0	153.0	153.0	?b	0.0	0.0	0.0
482	?a 1202 ?e ?e 1266 ?b => ?a 1202 ?b 	0.6	1.0	1.0	81.0	81.0	81.0	?b	0.0	0.0	0.0
483	?a 1205 ?f ?b 1215 ?f => ?a 1205 ?b 	0.706270627	1.0	1.0	214.0	214.0	214.0	?b	0.0	0.0	0.0
486	?a 1205 ?f ?b 1266 ?f => ?a 1205 ?b 	0.683168317	1.0	1.0	207.0	207.0	207.0	?b	0.0	0.0	0.0
489	?a 1205 ?e ?e 1215 ?b => ?a 1205 ?b 	0.706270627	1.0	1.0	214.0	214.0	214.0	?b	0.0	0.0	0.0
490	?a 1205 ?e ?e 1266 ?b => ?a 1205 ?b 	0.683168317	1.0	1.0	207.0	207.0	207.0	?b	0.0	0.0	0.0
501	?a 1211 ?f ?b 1266 ?f => ?a 1211 ?b 	0.622222222	1.0	1.0	112.0	112.0	112.0	?b	0.0	0.0	0.0
502	?a 1211 ?f ?b 1215 ?f => ?a 1211 ?b 	0.688888889	1.0	1.0	124.0	124.0	124.0	?b	0.0	0.0	0.0
261	?f 1181 ?b ?a 1215 ?f => ?a 1181 ?b 	0.708609272	1.0	1.0	214.0	214.0	214.0	?a	0.0	0.0	0.0
260	?b 1140 ?f ?a 1172 ?f => ?a 1172 ?b 	0.818181818	1.0	1.0	153.0	153.0	153.0	?b	0.0	0.0	0.0
257	?e 1181 ?b ?e 1266 ?a => ?a 1181 ?b 	0.698675497	1.0	1.0	211.0	211.0	211.0	?a	0.0	0.0	0.0
503	?a 1211 ?f ?f 1215 ?b => ?a 1211 ?b 	0.688888889	1.0	1.0	124.0	124.0	124.0	?b	0.0	0.0	0.0
288	?f 1140 ?b ?a 1140 ?f => ?a 1140 ?b 	1.0	1.0	1.0	367.0	367.0	367.0	?a	0.0	0.0	0.0
477	?a 1202 ?f ?b 1215 ?f => ?a 1202 ?b 	0.607407407	1.0	1.0	82.0	82.0	82.0	?b	0.0	0.0	0.0
292	?f 1121 ?b ?a 1215 ?f => ?a 1121 ?b 	0.709923664	1.0	1.0	186.0	186.0	186.0	?a	0.0	0.0	0.0
467	?f 1215 ?b ?a 1215 ?f => ?a 1215 ?b 	1.0	1.0	1.0	405.0	405.0	405.0	?a	0.0	0.0	0.0
461	?f 1215 ?a ?b 1215 ?f => ?a 1215 ?b 	1.0	1.0	1.0	405.0	405.0	405.0	?a	0.0	0.0	0.0
463	?a 1215 ?f ?b 1215 ?f => ?a 1215 ?b 	1.0	1.0	1.0	405.0	405.0	405.0	?a	0.0	0.0	0.0
464	?a 1215 ?f ?b 1266 ?f => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
466	?b 1215 ?f ?f 1266 ?a => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
295	?f 1121 ?b ?a 1266 ?f => ?a 1121 ?b 	0.698473282	1.0	1.0	183.0	183.0	183.0	?a	0.0	0.0	0.0
298	?e 1121 ?b ?e 1266 ?a => ?a 1121 ?b 	0.698473282	1.0	1.0	183.0	183.0	183.0	?a	0.0	0.0	0.0
504	?a 1211 ?f ?f 1266 ?b => ?a 1211 ?b 	0.622222222	1.0	1.0	112.0	112.0	112.0	?b	0.0	0.0	0.0
39	?b 1140 ?a => ?a 1140 ?b 	1.0	1.0	1.0	367.0	367.0	367.0	?a	0.0	0.0	0.0
471	?e 1215 ?a ?e 1215 ?b => ?a 1215 ?b 	1.0	1.0	1.0	405.0	405.0	405.0	?a	0.0	0.0	0.0
297	?e 1121 ?b ?e 1215 ?a => ?a 1121 ?b 	0.709923664	1.0	1.0	186.0	186.0	186.0	?a	0.0	0.0	0.0
473	?e 1215 ?a ?e 1266 ?b => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
472	?e 1215 ?b ?e 1266 ?a => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
256	?e 1181 ?b ?e 1215 ?a => ?a 1181 ?b 	0.708609272	1.0	1.0	214.0	214.0	214.0	?a	0.0	0.0	0.0
469	?a 1215 ?f ?f 1266 ?b => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
468	?f 1215 ?b ?a 1266 ?f => ?a 1215 ?b 	0.797530864	1.0	1.0	323.0	323.0	323.0	?a	0.0	0.0	0.0
312	?b 1119 ?a ?a 456 ?b => ?a 1105 ?b 	0.636986301	0.889952153	0.925373134	186.0	209.0	201.0	?b	0.0	0.0	0.0
350	?a 1082 ?b ?b 576 ?a => ?a 1062 ?b 	0.504504505	0.888888889	1.0	56.0	63.0	56.0	?a	0.0	0.0	0.0
242	?b 1283 ?a => ?a 429 ?b 	0.845238095	0.884735202	0.931147541	284.0	321.0	305.0	?a	0.0	0.0	0.0
20	?b 1231 ?a => ?a 1158 ?b 	0.821428571	0.884615385	0.93877551	138.0	156.0	147.0	?b	0.0	0.0	0.0
310	?a 1162 ?b ?a 456 ?b => ?a 1105 ?b 	0.633561644	0.876777251	0.925	185.0	211.0	200.0	?b	0.0	0.0	0.0
313	?b 1119 ?a ?a 1162 ?b => ?a 1105 ?b 	0.630136986	0.876190476	0.924623116	184.0	210.0	199.0	?b	0.0	0.0	0.0
309	?a 1162 ?b ?b 1281 ?a => ?a 1105 ?b 	0.616438356	0.873786408	0.942408377	180.0	206.0	191.0	?b	0.0	0.0	0.0
63	?b 1119 ?a => ?a 1105 ?b 	0.756849315	0.873517787	0.920833333	221.0	253.0	240.0	?b	0.0	0.0	0.0
61	?a 456 ?b => ?a 1105 ?b 	0.77739726	0.873076923	0.922764228	227.0	260.0	246.0	?b	0.0	0.0	0.0
166	?b 1192 ?a => ?a 1263 ?b 	0.831932773	0.872246696	0.895927602	198.0	227.0	221.0	?b	0.0	0.0	0.0
311	?b 1258 ?a ?a 456 ?b => ?a 1105 ?b 	0.630136986	0.872037915	0.924623116	184.0	211.0	199.0	?b	0.0	0.0	0.0
375	?a 1119 ?b ?b 456 ?a => ?a 494 ?b 	0.7	0.870813397	0.919191919	182.0	209.0	198.0	?a	0.0	0.0	0.0
435	?a 1105 ?b ?b 494 ?a => ?a 456 ?b 	0.738461538	0.868778281	0.932038835	192.0	221.0	206.0	?b	0.0	0.0	0.0
307	?a 456 ?b ?b 494 ?a => ?a 1105 ?b 	0.657534247	0.868778281	0.923076923	192.0	221.0	208.0	?b	0.0	0.0	0.0
80	?b 1085 ?a => ?a 570 ?b 	0.835294118	0.865853659	0.891213389	213.0	246.0	239.0	?a	0.0	0.0	0.0
126	?b 563 ?a => ?a 1001 ?b 	0.853146853	0.865248227	0.960629921	122.0	141.0	127.0	?a	0.0	0.0	0.0
3	?b 474 ?a => ?a 1180 ?b 	0.818791946	0.865248227	0.917293233	122.0	141.0	133.0	?b	0.0	0.0	0.0
131	?b 575 ?a => ?a 1286 ?b 	0.844311377	0.865030675	1.0	141.0	163.0	141.0	?b	0.0	0.0	0.0
378	?b 1162 ?a ?b 456 ?a => ?a 494 ?b 	0.7	0.862559242	0.919191919	182.0	211.0	198.0	?a	0.0	0.0	0.0
64	?a 1162 ?b => ?a 1105 ?b 	0.756849315	0.859922179	0.920833333	221.0	257.0	240.0	?b	0.0	0.0	0.0
380	?a 1281 ?b ?b 488 ?a => ?a 494 ?b 	0.684615385	0.859903382	0.917525773	178.0	207.0	194.0	?a	0.0	0.0	0.0
251	?b 1270 ?a => ?a 997 ?b 	0.776119403	0.859504132	0.981132075	104.0	121.0	106.0	?a	0.0	0.0	0.0
95	?b 1011 ?a => ?a 519 ?b 	0.828402367	0.858895706	1.0	140.0	163.0	140.0	?a	0.0	0.0	0.0
377	?b 456 ?a ?b 488 ?a => ?a 494 ?b 	0.7	0.858490566	0.919191919	182.0	212.0	198.0	?a	0.0	0.0	0.0
62	?b 1258 ?a => ?a 1105 ?b 	0.746575342	0.858267717	0.915966387	218.0	254.0	238.0	?b	0.0	0.0	0.0
159	?a 1155 ?b => ?a 1267 ?b 	0.836477987	0.858064516	1.0	266.0	310.0	266.0	?a	0.0	0.0	0.0
127	?b 1207 ?a => ?a 1295 ?b 	0.838888889	0.857954545	0.926380368	151.0	176.0	163.0	?b	0.0	0.0	0.0
376	?a 1281 ?b ?b 456 ?a => ?a 494 ?b 	0.673076923	0.857843137	0.921052632	175.0	204.0	190.0	?a	0.0	0.0	0.0
379	?a 1258 ?b ?b 488 ?a => ?a 494 ?b 	0.696153846	0.857819905	0.900497512	181.0	211.0	201.0	?a	0.0	0.0	0.0
132	?b 1035 ?a => ?a 1280 ?b 	0.836065574	0.857142857	0.857142857	102.0	119.0	119.0	?b	0.0	0.0	0.0
308	?b 1258 ?a ?b 494 ?a => ?a 1105 ?b 	0.633561644	0.856481481	0.92039801	185.0	216.0	201.0	?b	0.0	0.0	0.0
381	?b 1162 ?a ?b 488 ?a => ?a 494 ?b 	0.711538462	0.856481481	0.906862745	185.0	216.0	204.0	?a	0.0	0.0	0.0
65	?a 488 ?b => ?a 1105 ?b 	0.753424658	0.856031128	0.916666667	220.0	257.0	240.0	?b	0.0	0.0	0.0
182	?b 1255 ?a => ?a 1255 ?b 	0.855345912	0.855345912	0.860759494	136.0	159.0	158.0	?b	0.0	0.0	0.0
408	?a 1162 ?b ?b 1281 ?a => ?a 488 ?b 	0.684824903	0.854368932	0.902564103	176.0	206.0	195.0	?b	0.0	0.0	0.0
66	?b 1281 ?a => ?a 1105 ?b 	0.801369863	0.854014599	0.936	234.0	274.0	250.0	?b	0.0	0.0	0.0
83	?b 1001 ?a => ?a 563 ?b 	0.865248227	0.853146853	0.953125	122.0	143.0	128.0	?b	0.0	0.0	0.0
275	?a 488 ?b ?b 494 ?a => ?a 1162 ?b 	0.719844358	0.852534562	0.902439024	185.0	217.0	205.0	?b	0.0	0.0	0.0
407	?b 1281 ?a ?b 494 ?a => ?a 488 ?b 	0.692607004	0.851674641	0.898989899	178.0	209.0	198.0	?b	0.0	0.0	0.0
153	?a 1258 ?b => ?a 494 ?b 	0.830769231	0.850393701	0.892561983	216.0	254.0	242.0	?a	0.0	0.0	0.0
129	?b 1289 ?a => ?a 1289 ?b 	0.850340136	0.850340136	0.883392226	250.0	294.0	283.0	?a	0.0	0.0	0.0
281	?b 1281 ?a ?a 488 ?b => ?a 1162 ?b 	0.684824903	0.850241546	0.907216495	176.0	207.0	194.0	?b	0.0	0.0	0.0
93	?b 999 ?a => ?a 522 ?b 	0.840659341	0.85	0.916167665	153.0	180.0	167.0	?a	0.0	0.0	0.0
148	?b 456 ?a => ?a 494 ?b 	0.85	0.85	0.91322314	221.0	260.0	242.0	?a	0.0	0.0	0.0
481	?e 1235 ?a ?e 1266 ?b => ?a 1202 ?b 	0.503703704	0.85	1.0	68.0	80.0	68.0	?b	0.0	0.0	0.0
191	?b 577 ?a => ?a 1257 ?b 	0.798657718	0.85	0.85	119.0	140.0	140.0	?a	0.0	0.0	0.0
202	?b 494 ?a => ?a 456 ?b 	0.85	0.85	0.91322314	221.0	260.0	242.0	?b	0.0	0.0	0.0
60	?b 494 ?a => ?a 1105 ?b 	0.756849315	0.85	0.917012448	221.0	260.0	241.0	?b	0.0	0.0	0.0
476	?f 1235 ?a ?b 1266 ?f => ?a 1202 ?b 	0.503703704	0.85	1.0	68.0	80.0	68.0	?b	0.0	0.0	0.0
69	?b 885 ?a => ?a 885 ?b 	0.849557522	0.849557522	0.857142857	96.0	113.0	112.0	?a	0.0	0.0	0.0
382	?b 1162 ?a ?a 1281 ?b => ?a 494 ?b 	0.673076923	0.849514563	0.911458333	175.0	206.0	192.0	?a	0.0	0.0	0.0
128	?b 1052 ?a => ?a 1292 ?b 	0.805555556	0.849372385	0.95754717	203.0	239.0	212.0	?b	0.0	0.0	0.0
76	?b 1183 ?a => ?a 574 ?b 	0.775362319	0.849206349	0.899159664	107.0	126.0	119.0	?b	0.0	0.0	0.0
9	?b 301 ?a => ?a 1168 ?b 	0.818181818	0.849056604	0.9	90.0	106.0	100.0	?b	0.0	0.0	0.0
404	?a 1162 ?b ?b 494 ?a => ?a 488 ?b 	0.719844358	0.848623853	0.898058252	185.0	218.0	206.0	?b	0.0	0.0	0.0
181	?b 1294 ?a => ?a 1254 ?b 	0.79245283	0.848484848	0.943820225	84.0	99.0	89.0	?a	0.0	0.0	0.0
150	?b 1162 ?a => ?a 494 ?b 	0.838461538	0.848249027	0.900826446	218.0	257.0	242.0	?a	0.0	0.0	0.0
210	?b 1224 ?a => ?a 1251 ?b 	0.833333333	0.846994536	0.890804598	620.0	732.0	696.0	?a	0.0	0.0	0.0
124	?b 1115 ?a => ?a 13 ?b 	0.833034111	0.846715328	0.929859719	464.0	548.0	499.0	?b	0.0	0.0	0.0
41	?b 490 ?a => ?a 1127 ?b 	0.834733894	0.846590909	0.856321839	298.0	352.0	348.0	?a	0.0	0.0	0.0
152	?a 1119 ?b => ?a 494 ?b 	0.823076923	0.845849802	0.89539749	214.0	253.0	239.0	?a	0.0	0.0	0.0
374	?b 1105 ?a ?b 456 ?a => ?a 494 ?b 	0.738461538	0.845814978	0.914285714	192.0	227.0	210.0	?a	0.0	0.0	0.0
198	?b 1071 ?a => ?a 1240 ?b 	0.826086957	0.845433255	0.937662338	361.0	427.0	385.0	?a	0.0	0.0	0.0
245	?b 429 ?a => ?a 1283 ?b 	0.884735202	0.845238095	0.91025641	284.0	336.0	312.0	?b	0.0	0.0	0.0
121	?b 1197 ?a => ?a 21 ?b 	0.82630273	0.845177665	0.939351199	666.0	788.0	709.0	?a	0.0	0.0	0.0
157	?a 31 ?b => ?a 1267 ?b 	0.823899371	0.84516129	1.0	262.0	310.0	262.0	?a	0.0	0.0	0.0
149	?b 488 ?a => ?a 494 ?b 	0.834615385	0.844357977	0.900414938	217.0	257.0	241.0	?a	0.0	0.0	0.0
87	?b 1286 ?a => ?a 575 ?b 	0.865030675	0.844311377	0.992957746	141.0	167.0	142.0	?a	0.0	0.0	0.0
113	?b 1260 ?a => ?a 1312 ?b 	0.838709677	0.844155844	0.955882353	130.0	154.0	136.0	?b	0.0	0.0	0.0
237	?b 510 ?a => ?a 1200 ?b 	0.819960861	0.84305835	0.956621005	419.0	497.0	438.0	?b	0.0	0.0	0.0
289	?b 1119 ?a ?a 488 ?b => ?a 1162 ?b 	0.688715953	0.842857143	0.898477157	177.0	210.0	197.0	?b	0.0	0.0	0.0
200	?b 1061 ?a => ?a 1233 ?b 	0.819923372	0.842519685	0.955357143	214.0	254.0	224.0	?a	0.0	0.0	0.0
280	?a 1105 ?b ?b 494 ?a => ?a 1162 ?b 	0.723735409	0.841628959	0.894230769	186.0	221.0	208.0	?b	0.0	0.0	0.0
42	?b 486 ?a => ?a 1131 ?b 	0.808864266	0.841498559	0.970099668	292.0	347.0	301.0	?b	0.0	0.0	0.0
283	?b 1119 ?a ?b 494 ?a => ?a 1162 ?b 	0.700389105	0.841121495	0.895522388	180.0	214.0	201.0	?b	0.0	0.0	0.0
316	?b 1109 ?f ?f 1215 ?a => ?a 1135 ?b 	0.505364807	0.841071429	0.955375254	471.0	560.0	493.0	?b	0.0	0.0	0.0
314	?b 1109 ?f ?a 1215 ?f => ?a 1135 ?b 	0.505364807	0.841071429	0.955375254	471.0	560.0	493.0	?b	0.0	0.0	0.0
6	?b 1059 ?a => ?a 1179 ?b 	0.834558824	0.840740741	0.991266376	227.0	270.0	229.0	?a	0.0	0.0	0.0
235	?b 522 ?a => ?a 999 ?b 	0.85	0.840659341	0.927272727	153.0	182.0	165.0	?b	0.0	0.0	0.0
354	?a 1082 ?b ?a 1172 ?b => ?a 1062 ?b 	0.522522523	0.84057971	1.0	58.0	69.0	58.0	?a	0.0	0.0	0.0
172	?a 1162 ?b => ?a 488 ?b 	0.840466926	0.840466926	0.892561983	216.0	257.0	242.0	?b	0.0	0.0	0.0
33	?a 488 ?b => ?a 1162 ?b 	0.840466926	0.840466926	0.89626556	216.0	257.0	241.0	?b	0.0	0.0	0.0
320	?f 1135 ?a ?b 1215 ?f => ?a 1109 ?b 	0.515881709	0.839572193	0.965163934	471.0	561.0	488.0	?a	0.0	0.0	0.0
325	?e 1135 ?a ?e 1215 ?b => ?a 1109 ?b 	0.515881709	0.839572193	0.965163934	471.0	561.0	488.0	?a	0.0	0.0	0.0
190	?b 1230 ?a => ?a 1269 ?b 	0.825991189	0.838926174	1.0	750.0	894.0	750.0	?b	0.0	0.0	0.0
234	?b 1295 ?a => ?a 1207 ?b 	0.857954545	0.838888889	0.909638554	151.0	180.0	166.0	?a	0.0	0.0	0.0
109	?b 1104 ?a => ?a 1307 ?b 	0.81533101	0.838709677	0.947368421	234.0	279.0	247.0	?a	0.0	0.0	0.0
167	?b 1312 ?a => ?a 1260 ?b 	0.844155844	0.838709677	0.955882353	130.0	155.0	136.0	?a	0.0	0.0	0.0
29	?b 494 ?a => ?a 1162 ?b 	0.848249027	0.838461538	0.893442623	218.0	260.0	244.0	?b	0.0	0.0	0.0
158	?a 1221 ?b => ?a 1267 ?b 	0.814465409	0.838187702	1.0	259.0	309.0	259.0	?a	0.0	0.0	0.0
277	?b 1281 ?a ?b 494 ?a => ?a 1162 ?b 	0.680933852	0.837320574	0.897435897	175.0	209.0	195.0	?b	0.0	0.0	0.0
160	?a 1225 ?b => ?a 1267 ?b 	0.808176101	0.83713355	1.0	257.0	307.0	257.0	?a	0.0	0.0	0.0
423	?b 1105 ?a ?a 494 ?b => ?a 1258 ?b 	0.728346457	0.837104072	0.925	185.0	221.0	200.0	?a	0.0	0.0	0.0
25	?a 1267 ?b => ?a 1155 ?b 	0.858064516	0.836477987	1.0	266.0	318.0	266.0	?a	0.0	0.0	0.0
290	?a 1105 ?b ?a 488 ?b => ?a 1162 ?b 	0.715953307	0.836363636	0.897560976	184.0	220.0	205.0	?b	0.0	0.0	0.0
142	?b 1108 ?a => ?a 1278 ?b 	0.80104712	0.836065574	0.85	153.0	183.0	180.0	?b	0.0	0.0	0.0
