	rule	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10
502	?f 1067 ?b ?a 1074 ?f => ?a 1054 ?b 	0.771428571	0.529411765	1.0	81.0	153.0	81.0	?a	0.0	0.0	0.0
501	?f 1054 ?b ?a 1074 ?f => ?a 1054 ?b 	0.771428571	0.512658228	1.0	81.0	158.0	81.0	?a	0.0	0.0	0.0
500	?a 1074 ?f ?f 1212 ?b => ?a 1054 ?b 	0.771428571	0.554794521	1.0	81.0	146.0	81.0	?a	0.0	0.0	0.0
498	?e 429 ?a ?e 516 ?b => ?a 516 ?b 	0.724137931	1.0	1.0	294.0	294.0	294.0	?a	0.0	0.0	0.0
497	?e 1310 ?a ?e 516 ?b => ?a 516 ?b 	0.746305419	1.0	1.0	303.0	303.0	303.0	?a	0.0	0.0	0.0
495	?a 1310 ?f ?f 516 ?b => ?a 516 ?b 	0.746305419	1.0	1.0	303.0	303.0	303.0	?a	0.0	0.0	0.0
494	?e 1244 ?a ?e 1291 ?b => ?a 1091 ?b 	0.561604585	0.793522267	1.0	196.0	247.0	196.0	?a	0.0	0.0	0.0
493	?f 1310 ?b ?a 508 ?f => ?a 508 ?b 	0.635220126	1.0	1.0	101.0	101.0	101.0	?b	0.0	0.0	0.0
492	?f 429 ?b ?a 508 ?f => ?a 508 ?b 	0.716981132	1.0	1.0	114.0	114.0	114.0	?b	0.0	0.0	0.0
491	?b 1310 ?f ?a 508 ?f => ?a 508 ?b 	0.635220126	1.0	1.0	101.0	101.0	101.0	?b	0.0	0.0	0.0
490	?b 429 ?f ?a 508 ?f => ?a 508 ?b 	0.716981132	1.0	1.0	114.0	114.0	114.0	?b	0.0	0.0	0.0
489	?e 1244 ?a ?e 435 ?b => ?a 1091 ?b 	0.58739255	0.79766537	1.0	205.0	257.0	205.0	?a	0.0	0.0	0.0
488	?e 1091 ?b ?e 1244 ?a => ?a 1091 ?b 	0.607449857	0.815384615	1.0	212.0	260.0	212.0	?a	0.0	0.0	0.0
487	?e 1155 ?b ?e 1244 ?a => ?a 1091 ?b 	0.593123209	0.80859375	1.0	207.0	256.0	207.0	?a	0.0	0.0	0.0
486	?e 1244 ?a ?e 1294 ?b => ?a 1091 ?b 	0.573065903	0.806451613	1.0	200.0	248.0	200.0	?a	0.0	0.0	0.0
485	?a 1244 ?f ?f 1291 ?b => ?a 1091 ?b 	0.584527221	0.806324111	1.0	204.0	253.0	204.0	?a	0.0	0.0	0.0
484	?a 1244 ?f ?f 1294 ?b => ?a 1091 ?b 	0.59025788	0.807843137	1.0	206.0	255.0	206.0	?a	0.0	0.0	0.0
483	?f 1155 ?b ?a 1244 ?f => ?a 1091 ?b 	0.607449857	0.815384615	1.0	212.0	260.0	212.0	?a	0.0	0.0	0.0
482	?a 1244 ?f ?f 435 ?b => ?a 1091 ?b 	0.607449857	0.818532819	1.0	212.0	259.0	212.0	?a	0.0	0.0	0.0
481	?f 1091 ?b ?a 1244 ?f => ?a 1091 ?b 	0.616045845	0.823754789	1.0	215.0	261.0	215.0	?a	0.0	0.0	0.0
419	?b 429 ?f ?a 573 ?f => ?a 573 ?b 	0.72972973	1.0	1.0	81.0	81.0	81.0	?b	0.0	0.0	0.0
416	?b 1310 ?f ?f 408 ?a => ?a 573 ?b 	0.630630631	0.897435897	1.0	70.0	78.0	70.0	?b	0.0	0.0	0.0
513	?e 1244 ?a ?e 1298 ?b => ?a 1054 ?b 	0.533333333	0.636363636	1.0	56.0	88.0	56.0	?a	0.0	0.0	0.0
334	?b 1310 ?a => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
363	?a 1184 ?f ?b 1310 ?f => ?a 1184 ?b 	0.650152905	1.0	1.0	1063.0	1063.0	1063.0	?a	0.0	0.0	0.0
360	?f 1067 ?b ?a 1074 ?f => ?a 1177 ?b 	0.537974684	0.555555556	1.0	85.0	153.0	85.0	?a	0.0	0.0	0.0
357	?e 1170 ?b ?e 429 ?a => ?a 1170 ?b 	0.727506427	1.0	1.0	283.0	283.0	283.0	?a	0.0	0.0	0.0
356	?e 1170 ?b ?e 1310 ?a => ?a 1170 ?b 	0.750642674	1.0	1.0	292.0	292.0	292.0	?a	0.0	0.0	0.0
354	?f 1170 ?b ?a 429 ?f => ?a 1170 ?b 	0.727506427	1.0	1.0	283.0	283.0	283.0	?a	0.0	0.0	0.0
352	?f 1170 ?b ?a 1310 ?f => ?a 1170 ?b 	0.750642674	1.0	1.0	292.0	292.0	292.0	?a	0.0	0.0	0.0
351	?e 1067 ?b ?e 476 ?a => ?a 1177 ?b 	0.512658228	0.547297297	1.0	81.0	148.0	81.0	?a	0.0	0.0	0.0
350	?e 1212 ?b ?e 476 ?a => ?a 1177 ?b 	0.512658228	0.574468085	1.0	81.0	141.0	81.0	?a	0.0	0.0	0.0
349	?e 1054 ?b ?e 476 ?a => ?a 1177 ?b 	0.512658228	0.525974026	1.0	81.0	154.0	81.0	?a	0.0	0.0	0.0
348	?f 1054 ?b ?a 1074 ?f => ?a 1177 ?b 	0.537974684	0.537974684	1.0	85.0	158.0	85.0	?a	0.0	0.0	0.0
346	?a 1074 ?f ?f 1212 ?b => ?a 1177 ?b 	0.537974684	0.582191781	1.0	85.0	146.0	85.0	?a	0.0	0.0	0.0
344	?a 1194 ?f ?f 1272 ?b => ?a 1194 ?b 	0.79338843	1.0	1.0	96.0	96.0	96.0	?b	0.0	0.0	0.0
343	?a 1194 ?f ?b 1272 ?f => ?a 1194 ?b 	0.79338843	1.0	1.0	96.0	96.0	96.0	?b	0.0	0.0	0.0
335	?a 1310 ?b => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
333	?b 429 ?a => ?a 429 ?b 	1.0	1.0	1.0	462.0	462.0	462.0	?a	0.0	0.0	0.0
415	?e 1272 ?b ?e 599 ?a => ?a 596 ?b 	0.52173913	0.654545455	1.0	72.0	110.0	72.0	?a	0.0	0.0	0.0
329	?b 573 ?a => ?a 408 ?b 	0.836538462	0.783783784	1.0	87.0	111.0	87.0	?a	0.0	0.0	0.0
326	?a 1294 ?b => ?a 435 ?b 	0.819277108	0.8	1.0	272.0	340.0	272.0	?a	0.0	0.0	0.0
325	?a 1091 ?b => ?a 435 ?b 	0.837349398	0.796561605	1.0	278.0	349.0	278.0	?a	0.0	0.0	0.0
324	?a 1155 ?b => ?a 435 ?b 	0.81626506	0.799410029	1.0	271.0	339.0	271.0	?a	0.0	0.0	0.0
323	?a 1291 ?b => ?a 435 ?b 	0.831325301	0.809384164	1.0	276.0	341.0	276.0	?a	0.0	0.0	0.0
317	?a 1298 ?b => ?a 1212 ?b 	0.782178218	0.585185185	1.0	79.0	135.0	79.0	?a	0.0	0.0	0.0
316	?a 1054 ?b => ?a 1212 ?b 	0.762376238	0.733333333	1.0	77.0	105.0	77.0	?a	0.0	0.0	0.0
315	?a 1177 ?b => ?a 1212 ?b 	0.792079208	0.506329114	1.0	80.0	158.0	80.0	?a	0.0	0.0	0.0
314	?a 1067 ?b => ?a 1212 ?b 	0.811881188	0.828282828	1.0	82.0	99.0	82.0	?a	0.0	0.0	0.0
294	?a 1268 ?b => ?a 1228 ?b 	0.822128852	0.823281907	1.0	587.0	713.0	587.0	?a	0.0	0.0	0.0
293	?a 1295 ?b => ?a 1228 ?b 	0.820728291	0.827683616	1.0	586.0	708.0	586.0	?a	0.0	0.0	0.0
292	?a 1317 ?b => ?a 1228 ?b 	0.808123249	0.813822285	1.0	577.0	709.0	577.0	?a	0.0	0.0	0.0
291	?a 1190 ?b => ?a 1228 ?b 	0.81092437	0.814345992	1.0	579.0	711.0	579.0	?a	0.0	0.0	0.0
274	?b 1311 ?a => ?a 460 ?b 	0.855932203	0.855932203	1.0	101.0	118.0	101.0	?b	0.0	0.0	0.0
365	?a 1184 ?f ?f 429 ?b => ?a 1184 ?b 	0.648929664	1.0	1.0	1061.0	1061.0	1061.0	?a	0.0	0.0	0.0
370	?a 1159 ?f ?f 1272 ?b => ?a 1159 ?b 	0.56981982	1.0	1.0	253.0	253.0	253.0	?a	0.0	0.0	0.0
372	?a 1184 ?f ?b 429 ?f => ?a 1184 ?b 	0.648929664	1.0	1.0	1061.0	1061.0	1061.0	?a	0.0	0.0	0.0
373	?f 1091 ?b ?a 1244 ?f => ?a 1155 ?b 	0.589970501	0.766283525	1.0	200.0	261.0	200.0	?a	0.0	0.0	0.0
414	?a 1241 ?f ?f 1272 ?b => ?a 596 ?b 	0.565217391	0.655462185	1.0	78.0	119.0	78.0	?a	0.0	0.0	0.0
413	?f 1272 ?b ?a 596 ?f => ?a 596 ?b 	0.731884058	1.0	1.0	101.0	101.0	101.0	?a	0.0	0.0	0.0
412	?a 1241 ?f ?b 1272 ?f => ?a 596 ?b 	0.565217391	0.655462185	1.0	78.0	119.0	78.0	?a	0.0	0.0	0.0
411	?b 1272 ?f ?a 596 ?f => ?a 596 ?b 	0.731884058	1.0	1.0	101.0	101.0	101.0	?a	0.0	0.0	0.0
410	?b 1272 ?f ?f 599 ?a => ?a 596 ?b 	0.52173913	0.654545455	1.0	72.0	110.0	72.0	?a	0.0	0.0	0.0
409	?a 1241 ?b ?a 1266 ?b => ?a 596 ?b 	0.543478261	0.824175824	1.0	75.0	91.0	75.0	?a	0.0	0.0	0.0
408	?b 1028 ?a ?a 1241 ?b => ?a 596 ?b 	0.528985507	0.869047619	1.0	73.0	84.0	73.0	?a	0.0	0.0	0.0
407	?e 1129 ?b ?e 429 ?a => ?a 1129 ?b 	0.635379061	1.0	1.0	1056.0	1056.0	1056.0	?b	0.0	0.0	0.0
404	?e 1129 ?b ?e 1310 ?a => ?a 1129 ?b 	0.643802647	1.0	1.0	1070.0	1070.0	1070.0	?b	0.0	0.0	0.0
402	?f 1129 ?b ?a 429 ?f => ?a 1129 ?b 	0.635379061	1.0	1.0	1056.0	1056.0	1056.0	?b	0.0	0.0	0.0
400	?f 1129 ?b ?a 1310 ?f => ?a 1129 ?b 	0.643802647	1.0	1.0	1070.0	1070.0	1070.0	?b	0.0	0.0	0.0
399	?a 1184 ?f ?f 1310 ?b => ?a 1184 ?b 	0.650152905	1.0	1.0	1063.0	1063.0	1063.0	?a	0.0	0.0	0.0
395	?e 1137 ?b ?e 1310 ?a => ?a 1137 ?b 	0.672897196	1.0	1.0	72.0	72.0	72.0	?a	0.0	0.0	0.0
394	?e 1137 ?b ?e 429 ?a => ?a 1137 ?b 	0.710280374	1.0	1.0	76.0	76.0	76.0	?a	0.0	0.0	0.0
389	?f 1137 ?b ?a 429 ?f => ?a 1137 ?b 	0.710280374	1.0	1.0	76.0	76.0	76.0	?a	0.0	0.0	0.0
387	?f 1137 ?b ?a 1310 ?f => ?a 1137 ?b 	0.672897196	1.0	1.0	72.0	72.0	72.0	?a	0.0	0.0	0.0
386	?e 368 ?b ?e 429 ?a => ?a 368 ?b 	0.714285714	1.0	1.0	75.0	75.0	75.0	?a	0.0	0.0	0.0
385	?e 1244 ?a ?e 1291 ?b => ?a 1155 ?b 	0.560471976	0.769230769	1.0	190.0	247.0	190.0	?a	0.0	0.0	0.0
384	?f 368 ?b ?a 429 ?f => ?a 368 ?b 	0.714285714	1.0	1.0	75.0	75.0	75.0	?a	0.0	0.0	0.0
383	?e 1310 ?a ?e 368 ?b => ?a 368 ?b 	0.742857143	1.0	1.0	78.0	78.0	78.0	?a	0.0	0.0	0.0
382	?e 1244 ?a ?e 435 ?b => ?a 1155 ?b 	0.581120944	0.766536965	1.0	197.0	257.0	197.0	?a	0.0	0.0	0.0
381	?a 1310 ?f ?f 368 ?b => ?a 368 ?b 	0.742857143	1.0	1.0	78.0	78.0	78.0	?a	0.0	0.0	0.0
380	?e 1155 ?b ?e 1244 ?a => ?a 1155 ?b 	0.581120944	0.76953125	1.0	197.0	256.0	197.0	?a	0.0	0.0	0.0
379	?e 1091 ?b ?e 1244 ?a => ?a 1155 ?b 	0.595870206	0.776923077	1.0	202.0	260.0	202.0	?a	0.0	0.0	0.0
378	?e 1244 ?a ?e 1294 ?b => ?a 1155 ?b 	0.572271386	0.782258065	1.0	194.0	248.0	194.0	?a	0.0	0.0	0.0
377	?a 1244 ?f ?f 1291 ?b => ?a 1155 ?b 	0.572271386	0.766798419	1.0	194.0	253.0	194.0	?a	0.0	0.0	0.0
376	?f 1155 ?b ?a 1244 ?f => ?a 1155 ?b 	0.581120944	0.757692308	1.0	197.0	260.0	197.0	?a	0.0	0.0	0.0
375	?a 1244 ?f ?f 1294 ?b => ?a 1155 ?b 	0.581120944	0.77254902	1.0	197.0	255.0	197.0	?a	0.0	0.0	0.0
374	?a 1244 ?f ?f 435 ?b => ?a 1155 ?b 	0.584070796	0.764478764	1.0	198.0	259.0	198.0	?a	0.0	0.0	0.0
512	?e 1067 ?b ?e 1244 ?a => ?a 1054 ?b 	0.571428571	0.705882353	1.0	60.0	85.0	60.0	?a	0.0	0.0	0.0
514	?f 1034 ?b ?a 1272 ?f => ?a 1034 ?b 	0.532608696	1.0	1.0	98.0	98.0	98.0	?a	0.0	0.0	0.0
271	?b 599 ?a => ?a 1241 ?b 	0.78	0.8125	1.0	195.0	240.0	195.0	?a	0.0	0.0	0.0
679	?f 1054 ?b ?a 1074 ?f => ?a 1212 ?b 	0.821782178	0.525316456	1.0	83.0	158.0	83.0	?a	0.0	0.0	0.0
698	?a 1244 ?f ?f 1294 ?b => ?a 435 ?b 	0.593373494	0.77254902	1.0	197.0	255.0	197.0	?a	0.0	0.0	0.0
697	?a 1244 ?f ?f 435 ?b => ?a 435 ?b 	0.59939759	0.768339768	1.0	199.0	259.0	199.0	?a	0.0	0.0	0.0
696	?f 1091 ?b ?a 1244 ?f => ?a 435 ?b 	0.602409639	0.766283525	1.0	200.0	261.0	200.0	?a	0.0	0.0	0.0
691	?e 1244 ?a ?e 1298 ?b => ?a 1212 ?b 	0.544554455	0.625	1.0	55.0	88.0	55.0	?a	0.0	0.0	0.0
689	?e 1067 ?b ?e 1244 ?a => ?a 1212 ?b 	0.584158416	0.694117647	1.0	59.0	85.0	59.0	?a	0.0	0.0	0.0
688	?e 1067 ?b ?e 476 ?a => ?a 1212 ?b 	0.801980198	0.547297297	1.0	81.0	148.0	81.0	?a	0.0	0.0	0.0
687	?e 1212 ?b ?e 1244 ?a => ?a 1212 ?b 	0.623762376	0.715909091	1.0	63.0	88.0	63.0	?a	0.0	0.0	0.0
686	?e 1212 ?b ?e 476 ?a => ?a 1212 ?b 	0.801980198	0.574468085	1.0	81.0	141.0	81.0	?a	0.0	0.0	0.0
685	?e 1054 ?b ?e 1244 ?a => ?a 1212 ?b 	0.603960396	0.709302326	1.0	61.0	86.0	61.0	?a	0.0	0.0	0.0
684	?e 1054 ?b ?e 476 ?a => ?a 1212 ?b 	0.801980198	0.525974026	1.0	81.0	154.0	81.0	?a	0.0	0.0	0.0
683	?a 1244 ?f ?f 1298 ?b => ?a 1212 ?b 	0.594059406	0.666666667	1.0	60.0	90.0	60.0	?a	0.0	0.0	0.0
682	?f 1067 ?b ?a 1244 ?f => ?a 1212 ?b 	0.623762376	0.724137931	1.0	63.0	87.0	63.0	?a	0.0	0.0	0.0
681	?f 1054 ?b ?a 1244 ?f => ?a 1212 ?b 	0.643564356	0.722222222	1.0	65.0	90.0	65.0	?a	0.0	0.0	0.0
680	?f 1212 ?b ?a 1244 ?f => ?a 1212 ?b 	0.663366337	0.744444444	1.0	67.0	90.0	67.0	?a	0.0	0.0	0.0
678	?f 1067 ?b ?a 1074 ?f => ?a 1212 ?b 	0.821782178	0.54248366	1.0	83.0	153.0	83.0	?a	0.0	0.0	0.0
633	?a 1238 ?f ?b 1310 ?f => ?a 1238 ?b 	0.595930233	1.0	1.0	205.0	205.0	205.0	?b	0.0	0.0	0.0
677	?e 429 ?b ?a 462 ?e => ?a 462 ?b 	0.697311362	1.0	1.0	804.0	804.0	804.0	?b	0.0	0.0	0.0
676	?a 1074 ?f ?f 1212 ?b => ?a 1212 ?b 	0.821782178	0.568493151	1.0	83.0	146.0	83.0	?a	0.0	0.0	0.0
669	?e 1310 ?b ?a 462 ?e => ?a 462 ?b 	0.714657415	1.0	1.0	824.0	824.0	824.0	?b	0.0	0.0	0.0
668	?b 1310 ?f ?a 462 ?f => ?a 462 ?b 	0.714657415	1.0	1.0	824.0	824.0	824.0	?b	0.0	0.0	0.0
666	?b 429 ?f ?a 462 ?f => ?a 462 ?b 	0.697311362	1.0	1.0	804.0	804.0	804.0	?b	0.0	0.0	0.0
664	?e 1224 ?b ?e 1310 ?a => ?a 1224 ?b 	0.711167086	1.0	1.0	847.0	847.0	847.0	?a	0.0	0.0	0.0
663	?e 1224 ?b ?e 429 ?a => ?a 1224 ?b 	0.695214106	1.0	1.0	828.0	828.0	828.0	?a	0.0	0.0	0.0
659	?f 1224 ?b ?a 429 ?f => ?a 1224 ?b 	0.695214106	1.0	1.0	828.0	828.0	828.0	?a	0.0	0.0	0.0
657	?f 1224 ?b ?a 1310 ?f => ?a 1224 ?b 	0.711167086	1.0	1.0	847.0	847.0	847.0	?a	0.0	0.0	0.0
649	?e 429 ?a ?e 456 ?b => ?a 456 ?b 	0.651821862	1.0	1.0	161.0	161.0	161.0	?a	0.0	0.0	0.0
648	?e 1310 ?a ?e 456 ?b => ?a 456 ?b 	0.663967611	1.0	1.0	164.0	164.0	164.0	?a	0.0	0.0	0.0
644	?a 429 ?f ?f 456 ?b => ?a 456 ?b 	0.651821862	1.0	1.0	161.0	161.0	161.0	?a	0.0	0.0	0.0
643	?a 1310 ?f ?f 456 ?b => ?a 456 ?b 	0.663967611	1.0	1.0	164.0	164.0	164.0	?a	0.0	0.0	0.0
635	?a 1238 ?f ?f 1310 ?b => ?a 1238 ?b 	0.595930233	1.0	1.0	205.0	205.0	205.0	?b	0.0	0.0	0.0
699	?a 1244 ?f ?f 1291 ?b => ?a 435 ?b 	0.593373494	0.778656126	1.0	197.0	253.0	197.0	?a	0.0	0.0	0.0
700	?f 1155 ?b ?a 1244 ?f => ?a 435 ?b 	0.587349398	0.75	1.0	195.0	260.0	195.0	?a	0.0	0.0	0.0
701	?e 1244 ?a ?e 1294 ?b => ?a 435 ?b 	0.584337349	0.782258065	1.0	194.0	248.0	194.0	?a	0.0	0.0	0.0
702	?e 1091 ?b ?e 1244 ?a => ?a 435 ?b 	0.611445783	0.780769231	1.0	203.0	260.0	203.0	?a	0.0	0.0	0.0
731	?b 1272 ?f ?a 406 ?f => ?a 406 ?b 	0.5	1.0	1.0	76.0	76.0	76.0	?a	0.0	0.0	0.0
730	?e 1244 ?a ?e 974 ?b => ?a 974 ?b 	0.650485437	0.744444444	1.0	67.0	90.0	67.0	?a	0.0	0.0	0.0
729	?a 1244 ?f ?f 974 ?b => ?a 974 ?b 	0.67961165	0.769230769	1.0	70.0	91.0	70.0	?a	0.0	0.0	0.0
728	?e 1310 ?a ?e 1310 ?b => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
727	?e 1310 ?b ?e 429 ?a => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
726	?e 1310 ?a ?e 429 ?b => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
725	?e 429 ?a ?e 429 ?b => ?a 429 ?b 	1.0	1.0	1.0	462.0	462.0	462.0	?a	0.0	0.0	0.0
724	?f 1310 ?b ?a 1310 ?f => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
723	?a 1310 ?f ?f 429 ?b => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
722	?f 1310 ?b ?a 429 ?f => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
721	?f 429 ?b ?a 429 ?f => ?a 429 ?b 	1.0	1.0	1.0	462.0	462.0	462.0	?a	0.0	0.0	0.0
720	?a 1310 ?f ?b 429 ?f => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
719	?a 429 ?f ?b 429 ?f => ?a 429 ?b 	1.0	1.0	1.0	462.0	462.0	462.0	?a	0.0	0.0	0.0
718	?f 429 ?a ?b 429 ?f => ?a 429 ?b 	1.0	1.0	1.0	462.0	462.0	462.0	?a	0.0	0.0	0.0
717	?a 1310 ?f ?b 1310 ?f => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
716	?b 1310 ?f ?a 429 ?f => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
715	?f 1310 ?a ?b 1310 ?f => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
714	?b 1310 ?f ?f 429 ?a => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
