	rule	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10
275	?b 573 ?a => ?a 408 ?b 	0.836538462	0.783783784	1.0	87.0	111.0	87.0	?a	0.0	0.0	0.0
282	?b 1310 ?a => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
189	?b 1272 ?a => ?a 1272 ?b 	1.0	1.0	1.0	418.0	418.0	418.0	?a	0.0	0.0	0.0
180	?a 1268 ?b => ?a 1295 ?b 	0.820621469	0.81486676	1.0	581.0	713.0	581.0	?a	0.0	0.0	0.0
109	?b 460 ?a => ?a 1311 ?b 	0.855932203	0.855932203	1.0	101.0	118.0	101.0	?a	0.0	0.0	0.0
179	?a 1190 ?b => ?a 1295 ?b 	0.824858757	0.82137834	1.0	584.0	711.0	584.0	?a	0.0	0.0	0.0
112	?b 429 ?a => ?a 1310 ?b 	0.806866953	0.813852814	1.0	376.0	462.0	376.0	?a	0.0	0.0	0.0
113	?a 429 ?b => ?a 1310 ?b 	0.806866953	0.813852814	1.0	376.0	462.0	376.0	?a	0.0	0.0	0.0
127	?a 1294 ?b => ?a 1091 ?b 	0.830945559	0.852941176	1.0	290.0	340.0	290.0	?a	0.0	0.0	0.0
128	?a 1155 ?b => ?a 1091 ?b 	0.813753582	0.837758112	1.0	284.0	339.0	284.0	?a	0.0	0.0	0.0
129	?a 435 ?b => ?a 1091 ?b 	0.796561605	0.837349398	1.0	278.0	332.0	278.0	?a	0.0	0.0	0.0
130	?a 1291 ?b => ?a 1091 ?b 	0.810888252	0.829912023	1.0	283.0	341.0	283.0	?a	0.0	0.0	0.0
131	?a 1268 ?b => ?a 1317 ?b 	0.816643159	0.812061711	1.0	579.0	713.0	579.0	?a	0.0	0.0	0.0
132	?a 1228 ?b => ?a 1317 ?b 	0.813822285	0.808123249	1.0	577.0	714.0	577.0	?a	0.0	0.0	0.0
133	?a 1295 ?b => ?a 1317 ?b 	0.812411848	0.813559322	1.0	576.0	708.0	576.0	?a	0.0	0.0	0.0
134	?a 1190 ?b => ?a 1317 ?b 	0.81100141	0.808720113	1.0	575.0	711.0	575.0	?a	0.0	0.0	0.0
143	?b 476 ?a => ?a 1074 ?b 	0.803174603	0.829508197	1.0	253.0	305.0	253.0	?a	0.0	0.0	0.0
146	?b 1236 ?a => ?a 1090 ?b 	0.802575107	0.838565022	1.0	187.0	223.0	187.0	?a	0.0	0.0	0.0
152	?b 1266 ?a => ?a 1028 ?b 	0.761702128	0.774891775	1.0	179.0	231.0	179.0	?a	0.0	0.0	0.0
168	?a 1155 ?b => ?a 1294 ?b 	0.820588235	0.82300885	1.0	279.0	339.0	279.0	?a	0.0	0.0	0.0
169	?a 1091 ?b => ?a 1294 ?b 	0.852941176	0.830945559	1.0	290.0	349.0	290.0	?a	0.0	0.0	0.0
171	?a 435 ?b => ?a 1294 ?b 	0.8	0.819277108	1.0	272.0	332.0	272.0	?a	0.0	0.0	0.0
174	?a 1091 ?b => ?a 1291 ?b 	0.829912023	0.810888252	1.0	283.0	349.0	283.0	?a	0.0	0.0	0.0
175	?a 1155 ?b => ?a 1291 ?b 	0.815249267	0.820058997	1.0	278.0	339.0	278.0	?a	0.0	0.0	0.0
176	?a 435 ?b => ?a 1291 ?b 	0.809384164	0.831325301	1.0	276.0	332.0	276.0	?a	0.0	0.0	0.0
177	?a 1294 ?b => ?a 1291 ?b 	0.812316716	0.814705882	1.0	277.0	340.0	277.0	?a	0.0	0.0	0.0
178	?a 1228 ?b => ?a 1295 ?b 	0.827683616	0.820728291	1.0	586.0	714.0	586.0	?a	0.0	0.0	0.0
283	?b 429 ?a => ?a 429 ?b 	1.0	1.0	1.0	462.0	462.0	462.0	?a	0.0	0.0	0.0
284	?a 1310 ?b => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
290	?a 1194 ?f ?b 1272 ?f => ?a 1194 ?b 	0.79338843	1.0	1.0	96.0	96.0	96.0	?b	0.0	0.0	0.0
291	?a 1194 ?e ?e 1272 ?b => ?a 1194 ?b 	0.79338843	1.0	1.0	96.0	96.0	96.0	?b	0.0	0.0	0.0
317	?e 1272 ?a ?e 1272 ?b => ?a 1272 ?b 	1.0	1.0	1.0	418.0	418.0	418.0	?a	0.0	0.0	0.0
318	?a 1266 ?f ?b 1272 ?f => ?a 1266 ?b 	0.835497835	1.0	1.0	193.0	193.0	193.0	?b	0.0	0.0	0.0
319	?a 1266 ?f ?f 1272 ?b => ?a 1266 ?b 	0.835497835	1.0	1.0	193.0	193.0	193.0	?b	0.0	0.0	0.0
320	?a 1272 ?f ?f 479 ?b => ?a 479 ?b 	0.769230769	1.0	1.0	90.0	90.0	90.0	?a	0.0	0.0	0.0
321	?e 1272 ?a ?e 479 ?b => ?a 479 ?b 	0.769230769	1.0	1.0	90.0	90.0	90.0	?a	0.0	0.0	0.0
324	?a 1310 ?f ?f 408 ?b => ?a 408 ?b 	0.75	1.0	1.0	78.0	78.0	78.0	?a	0.0	0.0	0.0
325	?e 1310 ?a ?e 408 ?b => ?a 408 ?b 	0.75	1.0	1.0	78.0	78.0	78.0	?a	0.0	0.0	0.0
326	?f 1310 ?a ?b 1310 ?f => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
327	?b 1310 ?f ?f 429 ?a => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
328	?a 1310 ?f ?b 1310 ?f => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
329	?b 1310 ?f ?a 429 ?f => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
330	?f 1310 ?b ?a 1310 ?f => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
331	?a 1310 ?f ?f 429 ?b => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
332	?a 1310 ?f ?b 429 ?f => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
333	?f 429 ?b ?a 429 ?f => ?a 429 ?b 	1.0	1.0	1.0	462.0	462.0	462.0	?a	0.0	0.0	0.0
334	?f 1310 ?b ?a 429 ?f => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
335	?a 429 ?f ?b 429 ?f => ?a 429 ?b 	1.0	1.0	1.0	462.0	462.0	462.0	?a	0.0	0.0	0.0
336	?f 429 ?a ?b 429 ?f => ?a 429 ?b 	1.0	1.0	1.0	462.0	462.0	462.0	?a	0.0	0.0	0.0
337	?e 429 ?a ?e 429 ?b => ?a 429 ?b 	1.0	1.0	1.0	462.0	462.0	462.0	?a	0.0	0.0	0.0
338	?e 1310 ?a ?e 429 ?b => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
339	?e 1310 ?a ?e 1310 ?b => ?a 429 ?b 	0.813852814	0.806866953	1.0	376.0	466.0	376.0	?a	0.0	0.0	0.0
316	?f 1272 ?b ?a 1272 ?f => ?a 1272 ?b 	1.0	1.0	1.0	418.0	418.0	418.0	?a	0.0	0.0	0.0
315	?a 1272 ?f ?b 1272 ?f => ?a 1272 ?b 	1.0	1.0	1.0	418.0	418.0	418.0	?a	0.0	0.0	0.0
314	?f 1272 ?a ?b 1272 ?f => ?a 1272 ?b 	1.0	1.0	1.0	418.0	418.0	418.0	?a	0.0	0.0	0.0
302	?a 1310 ?f ?b 429 ?f => ?a 1310 ?b 	0.806866953	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
293	?f 1170 ?b ?a 1310 ?f => ?a 1170 ?b 	0.750642674	1.0	1.0	292.0	292.0	292.0	?a	0.0	0.0	0.0
294	?e 1170 ?b ?e 1310 ?a => ?a 1170 ?b 	0.750642674	1.0	1.0	292.0	292.0	292.0	?a	0.0	0.0	0.0
295	?b 1310 ?f ?a 573 ?f => ?a 573 ?b 	0.783783784	1.0	1.0	87.0	87.0	87.0	?b	0.0	0.0	0.0
296	?e 1310 ?b ?a 573 ?e => ?a 573 ?b 	0.783783784	1.0	1.0	87.0	87.0	87.0	?b	0.0	0.0	0.0
297	?f 1310 ?a ?b 1310 ?f => ?a 1310 ?b 	1.0	1.0	1.0	466.0	466.0	466.0	?a	0.0	0.0	0.0
298	?b 1310 ?f ?f 429 ?a => ?a 1310 ?b 	0.806866953	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
299	?a 1310 ?f ?b 1310 ?f => ?a 1310 ?b 	1.0	1.0	1.0	466.0	466.0	466.0	?a	0.0	0.0	0.0
300	?f 429 ?a ?b 429 ?f => ?a 1310 ?b 	0.806866953	0.813852814	1.0	376.0	462.0	376.0	?a	0.0	0.0	0.0
301	?b 1310 ?f ?a 429 ?f => ?a 1310 ?b 	0.806866953	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
303	?a 429 ?f ?b 429 ?f => ?a 1310 ?b 	0.806866953	0.813852814	1.0	376.0	462.0	376.0	?a	0.0	0.0	0.0
313	?f 1310 ?b ?a 429 ?f => ?a 1310 ?b 	0.806866953	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
304	?f 429 ?b ?a 429 ?f => ?a 1310 ?b 	0.806866953	0.813852814	1.0	376.0	462.0	376.0	?a	0.0	0.0	0.0
305	?e 1310 ?a ?e 1310 ?b => ?a 1310 ?b 	1.0	1.0	1.0	466.0	466.0	466.0	?a	0.0	0.0	0.0
306	?e 1310 ?b ?a 1310 ?e => ?a 1310 ?b 	1.0	1.0	1.0	466.0	466.0	466.0	?a	0.0	0.0	0.0
307	?e 1310 ?b ?e 429 ?a => ?a 1310 ?b 	0.806866953	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
308	?a 1310 ?f ?f 429 ?b => ?a 1310 ?b 	0.806866953	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
309	?e 1310 ?a ?e 429 ?b => ?a 1310 ?b 	0.806866953	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
310	?e 429 ?a ?e 429 ?b => ?a 1310 ?b 	0.806866953	0.813852814	1.0	376.0	462.0	376.0	?a	0.0	0.0	0.0
311	?f 1028 ?b ?a 1272 ?f => ?a 1028 ?b 	0.825531915	1.0	1.0	194.0	194.0	194.0	?a	0.0	0.0	0.0
312	?e 1028 ?b ?e 1272 ?a => ?a 1028 ?b 	0.825531915	1.0	1.0	194.0	194.0	194.0	?a	0.0	0.0	0.0
111	?b 1310 ?a => ?a 1310 ?b 	1.0	1.0	1.0	466.0	466.0	466.0	?a	0.0	0.0	0.0
340	?e 1310 ?b ?e 429 ?a => ?a 429 ?b 	0.813852814	1.0	1.0	376.0	376.0	376.0	?a	0.0	0.0	0.0
9	?a 1317 ?b => ?a 1190 ?b 	0.808720113	0.81100141	1.0	575.0	709.0	575.0	?a	0.0	0.0	0.0
35	?b 550 ?a => ?a 1140 ?b 	0.828358209	0.888	1.0	111.0	125.0	111.0	?b	0.0	0.0	0.0
87	?b 1140 ?a => ?a 550 ?b 	0.888	0.828358209	1.0	111.0	134.0	111.0	?a	0.0	0.0	0.0
16	?b 863 ?a => ?a 1166 ?b 	0.794117647	0.864	1.0	108.0	125.0	108.0	?b	0.0	0.0	0.0
25	?a 1091 ?b => ?a 1155 ?b 	0.837758112	0.813753582	1.0	284.0	349.0	284.0	?a	0.0	0.0	0.0
26	?a 1294 ?b => ?a 1155 ?b 	0.82300885	0.820588235	1.0	279.0	340.0	279.0	?a	0.0	0.0	0.0
27	?a 1291 ?b => ?a 1155 ?b 	0.820058997	0.815249267	1.0	278.0	341.0	278.0	?a	0.0	0.0	0.0
14	?b 1101 ?a => ?a 1188 ?b 	0.831514325	0.805684071	1.0	1219.0	1513.0	1219.0	?a	0.0	0.0	0.0
28	?a 435 ?b => ?a 1155 ?b 	0.799410029	0.81626506	1.0	271.0	332.0	271.0	?a	0.0	0.0	0.0
13	?b 588 ?a => ?a 1175 ?b 	0.81372549	0.873684211	1.0	83.0	95.0	83.0	?b	0.0	0.0	0.0
11	?a 1268 ?b => ?a 1190 ?b 	0.815752461	0.813464236	1.0	580.0	713.0	580.0	?a	0.0	0.0	0.0
10	?a 1228 ?b => ?a 1190 ?b 	0.814345992	0.81092437	1.0	579.0	714.0	579.0	?a	0.0	0.0	0.0
17	?b 477 ?a => ?a 1165 ?b 	0.833333333	0.85	1.0	85.0	100.0	85.0	?b	0.0	0.0	0.0
88	?b 1188 ?a => ?a 1101 ?b 	0.805684071	0.831514325	1.0	1219.0	1466.0	1219.0	?b	0.0	0.0	0.0
71	?b 1192 ?a => ?a 582 ?b 	0.831050228	0.827272727	1.0	182.0	220.0	182.0	?a	0.0	0.0	0.0
66	?b 1166 ?a => ?a 863 ?b 	0.864	0.794117647	1.0	108.0	136.0	108.0	?a	0.0	0.0	0.0
63	?a 1261 ?b => ?a 1102 ?b 	0.819767442	0.762162162	1.0	141.0	185.0	141.0	?a	0.0	0.0	0.0
8	?a 1295 ?b => ?a 1190 ?b 	0.82137834	0.824858757	1.0	584.0	708.0	584.0	?a	0.0	0.0	0.0
70	?b 1241 ?a => ?a 599 ?b 	0.8125	0.78	1.0	195.0	250.0	195.0	?b	0.0	0.0	0.0
241	?b 1090 ?a => ?a 1236 ?b 	0.838565022	0.802575107	0.994680851	187.0	233.0	188.0	?b	0.0	0.0	0.0
2	?b 582 ?a => ?a 1192 ?b 	0.827272727	0.831050228	0.994535519	182.0	219.0	183.0	?b	0.0	0.0	0.0
74	?b 1086 ?a => ?a 593 ?b 	0.823157895	0.823157895	0.989873418	391.0	475.0	395.0	?b	0.0	0.0	0.0
44	?b 521 ?a => ?a 1135 ?b 	0.854545455	0.878504673	0.989473684	94.0	107.0	95.0	?a	0.0	0.0	0.0
121	?b 1135 ?a => ?a 521 ?b 	0.878504673	0.854545455	0.989473684	94.0	110.0	95.0	?b	0.0	0.0	0.0
145	?b 593 ?a => ?a 1086 ?b 	0.823157895	0.823157895	0.987373737	391.0	475.0	396.0	?a	0.0	0.0	0.0
52	?b 1151 ?a => ?a 1124 ?b 	0.803149606	0.822580645	0.980769231	102.0	124.0	104.0	?b	0.0	0.0	0.0
138	?b 894 ?a => ?a 1093 ?b 	0.777777778	0.880794702	0.977941176	133.0	151.0	136.0	?a	0.0	0.0	0.0
72	?b 408 ?a => ?a 573 ?b 	0.783783784	0.836538462	0.97752809	87.0	104.0	89.0	?b	0.0	0.0	0.0
289	?b 1204 ?a => ?a 983 ?b 	0.809869376	0.825443787	0.975524476	558.0	676.0	572.0	?b	0.0	0.0	0.0
288	?b 983 ?a => ?a 1204 ?b 	0.825443787	0.809869376	0.97382199	558.0	689.0	573.0	?a	0.0	0.0	0.0
32	?b 1124 ?a => ?a 1151 ?b 	0.822580645	0.803149606	0.971428571	102.0	127.0	105.0	?a	0.0	0.0	0.0
185	?b 1162 ?a => ?a 1277 ?b 	0.785714286	0.804878049	0.970588235	99.0	123.0	102.0	?a	0.0	0.0	0.0
240	?b 587 ?a => ?a 459 ?b 	0.853448276	0.818181818	0.970588235	99.0	121.0	102.0	?b	0.0	0.0	0.0
69	?b 459 ?a => ?a 587 ?b 	0.818181818	0.853448276	0.970588235	99.0	116.0	102.0	?a	0.0	0.0	0.0
262	?b 1116 ?a => ?a 1215 ?b 	0.798319328	0.828488372	0.969387755	285.0	344.0	294.0	?b	0.0	0.0	0.0
150	?b 1313 ?a => ?a 1032 ?b 	0.791304348	0.805309735	0.968085106	91.0	113.0	94.0	?a	0.0	0.0	0.0
106	?b 1032 ?a => ?a 1313 ?b 	0.805309735	0.791304348	0.968085106	91.0	115.0	94.0	?b	0.0	0.0	0.0
118	?b 1137 ?a => ?a 1300 ?b 	0.790909091	0.813084112	0.966666667	87.0	107.0	90.0	?b	0.0	0.0	0.0
183	?b 456 ?a => ?a 1288 ?b 	0.851694915	0.813765182	0.961722488	201.0	247.0	209.0	?b	0.0	0.0	0.0
286	?b 446 ?a => ?a 1208 ?b 	0.81920904	0.81920904	0.960264901	290.0	354.0	302.0	?b	0.0	0.0	0.0
58	?b 1215 ?a => ?a 1116 ?b 	0.828488372	0.798319328	0.95959596	285.0	357.0	297.0	?a	0.0	0.0	0.0
68	?b 343 ?a => ?a 343 ?b 	0.803030303	0.803030303	0.959276018	212.0	264.0	221.0	?a	0.0	0.0	0.0
75	?b 1179 ?a => ?a 576 ?b 	0.834042553	0.827004219	0.956097561	196.0	237.0	205.0	?a	0.0	0.0	0.0
206	?b 381 ?a => ?a 485 ?b 	0.762589928	0.834645669	0.954954955	106.0	127.0	111.0	?b	0.0	0.0	0.0
207	?b 1287 ?a => ?a 1258 ?b 	0.813953488	0.843373494	0.954545455	210.0	249.0	220.0	?b	0.0	0.0	0.0
254	?b 1208 ?a => ?a 446 ?b 	0.81920904	0.81920904	0.953947368	290.0	354.0	304.0	?a	0.0	0.0	0.0
188	?b 1264 ?a => ?a 1283 ?b 	0.826839827	0.840484048	0.95380774	764.0	909.0	801.0	?b	0.0	0.0	0.0
7	?b 576 ?a => ?a 1179 ?b 	0.827004219	0.834042553	0.951456311	196.0	235.0	206.0	?b	0.0	0.0	0.0
67	?b 1093 ?a => ?a 894 ?b 	0.880794702	0.777777778	0.95	133.0	171.0	140.0	?b	0.0	0.0	0.0
255	?b 1200 ?a => ?a 1220 ?b 	0.794	0.830543933	0.949760766	397.0	478.0	418.0	?b	0.0	0.0	0.0
95	?b 1202 ?a => ?a 545 ?b 	0.76146789	0.83	0.943181818	83.0	100.0	88.0	?a	0.0	0.0	0.0
21	?b 1277 ?a => ?a 1162 ?b 	0.804878049	0.785714286	0.942857143	99.0	126.0	105.0	?b	0.0	0.0	0.0
203	?b 1283 ?a => ?a 1264 ?b 	0.840484048	0.826839827	0.942046856	764.0	924.0	811.0	?a	0.0	0.0	0.0
243	?b 1288 ?a => ?a 456 ?b 	0.813765182	0.851694915	0.939252336	201.0	236.0	214.0	?a	0.0	0.0	0.0
94	?b 569 ?a => ?a 546 ?b 	0.813397129	0.833333333	0.939226519	170.0	204.0	181.0	?b	0.0	0.0	0.0
208	?b 1273 ?a => ?a 482 ?b 	0.83041958	0.834797891	0.93503937	475.0	569.0	508.0	?b	0.0	0.0	0.0
48	?b 1242 ?a => ?a 1131 ?b 	0.807598039	0.825814536	0.933427762	659.0	798.0	706.0	?a	0.0	0.0	0.0
184	?b 1258 ?a => ?a 1287 ?b 	0.843373494	0.813953488	0.933333333	210.0	258.0	225.0	?a	0.0	0.0	0.0
274	?b 545 ?a => ?a 1202 ?b 	0.83	0.76146789	0.93258427	83.0	109.0	89.0	?a	0.0	0.0	0.0
104	?b 1080 ?a => ?a 1327 ?b 	0.804195804	0.82260372	0.931928687	575.0	699.0	617.0	?a	0.0	0.0	0.0
279	?b 1220 ?a => ?a 1200 ?b 	0.830543933	0.794	0.931924883	397.0	500.0	426.0	?a	0.0	0.0	0.0
105	?b 360 ?a => ?a 1318 ?b 	0.824242424	0.790697674	0.931506849	136.0	172.0	146.0	?b	0.0	0.0	0.0
31	?b 1129 ?a => ?a 1184 ?b 	0.825688073	0.812274368	0.929752066	1350.0	1662.0	1452.0	?a	0.0	0.0	0.0
230	?b 1131 ?a => ?a 1242 ?b 	0.825814536	0.807598039	0.929478138	659.0	816.0	709.0	?b	0.0	0.0	0.0
86	?b 546 ?a => ?a 569 ?b 	0.833333333	0.813397129	0.928961749	170.0	209.0	183.0	?a	0.0	0.0	0.0
33	?b 1139 ?a => ?a 1148 ?b 	0.75	0.819512195	0.928176796	168.0	205.0	181.0	?b	0.0	0.0	0.0
228	?b 1146 ?a => ?a 1270 ?b 	0.825539568	0.796875	0.927272727	459.0	576.0	495.0	?b	0.0	0.0	0.0
78	?b 1229 ?a => ?a 565 ?b 	0.773972603	0.763513514	0.926229508	113.0	148.0	122.0	?a	0.0	0.0	0.0
224	?b 504 ?a => ?a 478 ?b 	0.819672131	0.815217391	0.925925926	150.0	184.0	162.0	?b	0.0	0.0	0.0
40	?b 1300 ?a => ?a 1137 ?b 	0.813084112	0.790909091	0.925531915	87.0	110.0	94.0	?a	0.0	0.0	0.0
41	?b 1270 ?a => ?a 1146 ?b 	0.796875	0.825539568	0.925403226	459.0	556.0	496.0	?a	0.0	0.0	0.0
126	?b 510 ?a => ?a 510 ?b 	0.826666667	0.826666667	0.925373134	124.0	150.0	134.0	?b	0.0	0.0	0.0
222	?b 1329 ?a => ?a 1255 ?b 	0.807511737	0.811320755	0.924731183	344.0	424.0	372.0	?a	0.0	0.0	0.0
22	?b 485 ?a => ?a 381 ?b 	0.834645669	0.762589928	0.92173913	106.0	139.0	115.0	?a	0.0	0.0	0.0
64	?b 1191 ?a => ?a 1122 ?b 	0.830684932	0.838959602	0.919345058	1516.0	1807.0	1649.0	?a	0.0	0.0	0.0
49	?b 1184 ?a => ?a 1129 ?b 	0.812274368	0.825688073	0.918992512	1350.0	1635.0	1469.0	?b	0.0	0.0	0.0
190	?b 482 ?a => ?a 1273 ?b 	0.834797891	0.83041958	0.918762089	475.0	572.0	517.0	?a	0.0	0.0	0.0
42	?b 1148 ?a => ?a 1139 ?b 	0.819512195	0.75	0.918032787	168.0	224.0	183.0	?a	0.0	0.0	0.0
167	?b 448 ?a => ?a 13 ?b 	0.8150358	0.833943834	0.918010753	683.0	819.0	744.0	?b	0.0	0.0	0.0
142	?b 1327 ?a => ?a 1080 ?b 	0.82260372	0.804195804	0.917065391	575.0	715.0	627.0	?b	0.0	0.0	0.0
173	?b 1319 ?a => ?a 1293 ?b 	0.831541219	0.837545126	0.916996047	232.0	277.0	253.0	?b	0.0	0.0	0.0
90	?b 1211 ?a => ?a 556 ?b 	0.80776699	0.833667335	0.916299559	416.0	499.0	454.0	?a	0.0	0.0	0.0
37	?b 1302 ?a => ?a 1183 ?b 	0.811226611	0.816317992	0.915962441	1951.0	2390.0	2130.0	?a	0.0	0.0	0.0
124	?b 1183 ?a => ?a 1302 ?b 	0.816317992	0.811226611	0.915103189	1951.0	2405.0	2132.0	?b	0.0	0.0	0.0
15	?b 1122 ?a => ?a 1191 ?b 	0.838959602	0.830684932	0.914906457	1516.0	1825.0	1657.0	?b	0.0	0.0	0.0
91	?b 1255 ?a => ?a 1329 ?b 	0.811320755	0.807511737	0.914893617	344.0	426.0	376.0	?b	0.0	0.0	0.0
102	?b 1293 ?a => ?a 1319 ?b 	0.837545126	0.831541219	0.913385827	232.0	279.0	254.0	?a	0.0	0.0	0.0
232	?b 1240 ?a => ?a 1240 ?b 	0.836820084	0.836820084	0.913242009	200.0	239.0	219.0	?a	0.0	0.0	0.0
268	?b 13 ?a => ?a 448 ?b 	0.833943834	0.8150358	0.913101604	683.0	838.0	748.0	?a	0.0	0.0	0.0
242	?b 565 ?a => ?a 1229 ?b 	0.763513514	0.773972603	0.911290323	113.0	146.0	124.0	?b	0.0	0.0	0.0
140	?b 478 ?a => ?a 504 ?b 	0.815217391	0.819672131	0.909090909	150.0	183.0	165.0	?a	0.0	0.0	0.0
157	?b 1279 ?a => ?a 1021 ?b 	0.823529412	0.813455657	0.907849829	266.0	327.0	293.0	?a	0.0	0.0	0.0
277	?b 556 ?a => ?a 1211 ?b 	0.833667335	0.80776699	0.906318083	416.0	515.0	459.0	?b	0.0	0.0	0.0
85	?b 1046 ?a => ?a 552 ?b 	0.837398374	0.8046875	0.903508772	103.0	128.0	114.0	?a	0.0	0.0	0.0
114	?b 1099 ?a => ?a 1309 ?b 	0.78042328	0.812672176	0.902140673	295.0	363.0	327.0	?b	0.0	0.0	0.0
215	?b 990 ?a => ?a 1253 ?b 	0.827777778	0.851428571	0.897590361	149.0	175.0	166.0	?a	0.0	0.0	0.0
186	?b 1021 ?a => ?a 1279 ?b 	0.813455657	0.823529412	0.895622896	266.0	323.0	297.0	?b	0.0	0.0	0.0
148	?b 517 ?a => ?a 1036 ?b 	0.846846847	0.839285714	0.895238095	94.0	112.0	105.0	?b	0.0	0.0	0.0
39	?b 1318 ?a => ?a 360 ?b 	0.790697674	0.824242424	0.894736842	136.0	165.0	152.0	?a	0.0	0.0	0.0
172	?b 1083 ?a => ?a 25 ?b 	0.815320665	0.819212411	0.892717815	1373.0	1676.0	1538.0	?b	0.0	0.0	0.0
53	?b 526 ?a => ?a 1123 ?b 	0.825657895	0.83481153	0.892180095	753.0	902.0	844.0	?b	0.0	0.0	0.0
135	?b 1307 ?a => ?a 1087 ?b 	0.822222222	0.865497076	0.891566265	148.0	171.0	166.0	?b	0.0	0.0	0.0
166	?b 1189 ?a => ?a 1297 ?b 	0.818181818	0.800847458	0.891509434	189.0	236.0	212.0	?b	0.0	0.0	0.0
