	rule	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10
281	?e 1290 ?a ?e 1290 ?b => ?a 1285 ?b 	0.817987152	0.802521008	1.0	382.0	476.0	382.0	?a	0.0	0.0	0.0
282	?f 1260 ?b ?a 1290 ?f => ?a 1260 ?b 	0.776081425	1.0	1.0	305.0	305.0	305.0	?a	0.0	0.0	0.0
283	?e 1260 ?b ?e 1290 ?a => ?a 1260 ?b 	0.776081425	1.0	1.0	305.0	305.0	305.0	?a	0.0	0.0	0.0
278	?e 1285 ?b ?e 1290 ?a => ?a 1285 ?b 	0.817987152	1.0	1.0	382.0	382.0	382.0	?a	0.0	0.0	0.0
21	?b 1223 ?a => ?a 1160 ?b 	0.849557522	0.849557522	1.0	96.0	113.0	96.0	?b	0.0	0.0	0.0
19	?b 591 ?a => ?a 391 ?b 	0.769736842	0.8125	1.0	117.0	144.0	117.0	?b	0.0	0.0	0.0
13	?b 1242 ?a => ?a 1185 ?b 	0.825206302	0.825825826	1.0	1100.0	1332.0	1100.0	?b	0.0	0.0	0.0
12	?b 1144 ?a => ?a 1186 ?b 	0.81147541	0.7734375	1.0	198.0	256.0	198.0	?a	0.0	0.0	0.0
284	?f 1216 ?a ?b 1216 ?f => ?a 1216 ?b 	1.0	1.0	1.0	414.0	414.0	414.0	?a	0.0	0.0	0.0
8	?b 577 ?a => ?a 1196 ?b 	0.779591837	0.819742489	1.0	191.0	233.0	191.0	?b	0.0	0.0	0.0
285	?a 1216 ?f ?b 1216 ?f => ?a 1216 ?b 	1.0	1.0	1.0	414.0	414.0	414.0	?a	0.0	0.0	0.0
286	?f 1216 ?b ?a 1216 ?f => ?a 1216 ?b 	1.0	1.0	1.0	414.0	414.0	414.0	?a	0.0	0.0	0.0
139	?b 1087 ?a => ?a 1005 ?b 	0.816326531	0.85106383	0.995024876	200.0	235.0	201.0	?b	0.0	0.0	0.0
4	?b 544 ?a => ?a 1194 ?b 	0.852941176	0.805555556	0.994285714	174.0	216.0	175.0	?a	0.0	0.0	0.0
59	?b 1322 ?a => ?a 1114 ?b 	0.826168224	0.837121212	0.993258427	442.0	528.0	445.0	?a	0.0	0.0	0.0
143	?b 1119 ?a => ?a 1294 ?b 	0.81884058	0.81294964	0.99122807	226.0	278.0	228.0	?b	0.0	0.0	0.0
114	?b 1005 ?a => ?a 1087 ?b 	0.85106383	0.816326531	0.99009901	200.0	245.0	202.0	?a	0.0	0.0	0.0
127	?b 528 ?a => ?a 1038 ?b 	0.804878049	0.891891892	0.99	99.0	111.0	100.0	?b	0.0	0.0	0.0
101	?b 1038 ?a => ?a 528 ?b 	0.891891892	0.804878049	0.99	99.0	123.0	100.0	?a	0.0	0.0	0.0
98	?b 304 ?a => ?a 539 ?b 	0.789473684	0.865384615	0.989010989	90.0	104.0	91.0	?a	0.0	0.0	0.0
182	?b 562 ?a => ?a 471 ?b 	0.792792793	0.822429907	0.988764045	88.0	107.0	89.0	?a	0.0	0.0	0.0
232	?b 454 ?a => ?a 972 ?b 	0.798076923	0.855670103	0.988095238	83.0	97.0	84.0	?b	0.0	0.0	0.0
95	?b 1114 ?a => ?a 1322 ?b 	0.837121212	0.826168224	0.986607143	442.0	535.0	448.0	?b	0.0	0.0	0.0
174	?b 1297 ?a => ?a 1257 ?b 	0.813793103	0.842857143	0.983333333	118.0	140.0	120.0	?b	0.0	0.0	0.0
128	?b 999 ?a => ?a 31 ?b 	0.795275591	0.863247863	0.980582524	101.0	117.0	103.0	?a	0.0	0.0	0.0
48	?b 1073 ?a => ?a 343 ?b 	0.795081967	0.829059829	0.97979798	97.0	117.0	99.0	?b	0.0	0.0	0.0
51	?b 1294 ?a => ?a 1119 ?b 	0.81294964	0.81884058	0.978354978	226.0	276.0	231.0	?a	0.0	0.0	0.0
171	?b 519 ?a => ?a 1259 ?b 	0.801801802	0.824074074	0.978021978	89.0	108.0	91.0	?a	0.0	0.0	0.0
84	?b 1164 ?a => ?a 581 ?b 	0.7875	0.815533981	0.974854932	504.0	618.0	517.0	?a	0.0	0.0	0.0
231	?b 31 ?a => ?a 999 ?b 	0.863247863	0.795275591	0.971153846	101.0	127.0	104.0	?b	0.0	0.0	0.0
63	?b 855 ?a => ?a 593 ?b 	0.798387097	0.853448276	0.970588235	99.0	116.0	102.0	?a	0.0	0.0	0.0
61	?b 593 ?a => ?a 855 ?b 	0.853448276	0.798387097	0.970588235	99.0	124.0	102.0	?a	0.0	0.0	0.0
80	?b 573 ?a => ?a 573 ?b 	0.805369128	0.805369128	0.967741935	240.0	298.0	248.0	?b	0.0	0.0	0.0
23	?b 581 ?a => ?a 1164 ?b 	0.815533981	0.7875	0.967370441	504.0	640.0	521.0	?b	0.0	0.0	0.0
100	?b 1327 ?a => ?a 572 ?b 	0.780821918	0.846534653	0.966101695	171.0	202.0	177.0	?b	0.0	0.0	0.0
14	?b 1081 ?a => ?a 1188 ?b 	0.823182711	0.802681992	0.963218391	419.0	522.0	435.0	?a	0.0	0.0	0.0
156	?b 1257 ?a => ?a 1297 ?b 	0.842857143	0.813793103	0.959349593	118.0	145.0	123.0	?a	0.0	0.0	0.0
28	?b 1326 ?a => ?a 1153 ?b 	0.840148699	0.8057041	0.957627119	452.0	561.0	472.0	?a	0.0	0.0	0.0
118	?b 1188 ?a => ?a 1081 ?b 	0.802681992	0.823182711	0.956621005	419.0	509.0	438.0	?b	0.0	0.0	0.0
29	?b 1313 ?a => ?a 1149 ?b 	0.809210526	0.848275862	0.953488372	246.0	290.0	258.0	?a	0.0	0.0	0.0
173	?b 1054 ?a => ?a 1258 ?b 	0.774509804	0.806122449	0.951807229	79.0	98.0	83.0	?a	0.0	0.0	0.0
160	?b 586 ?a => ?a 1277 ?b 	0.823817292	0.845896147	0.951035782	505.0	597.0	531.0	?a	0.0	0.0	0.0
121	?b 343 ?a => ?a 1073 ?b 	0.829059829	0.795081967	0.950980392	97.0	122.0	102.0	?a	0.0	0.0	0.0
107	?b 1208 ?a => ?a 518 ?b 	0.760784314	0.779116466	0.950980392	194.0	249.0	204.0	?b	0.0	0.0	0.0
11	?b 1268 ?a => ?a 1177 ?b 	0.812720848	0.867924528	0.950413223	230.0	265.0	242.0	?a	0.0	0.0	0.0
86	?b 1153 ?a => ?a 1326 ?b 	0.8057041	0.840148699	0.949579832	452.0	538.0	476.0	?b	0.0	0.0	0.0
25	?b 1213 ?a => ?a 1174 ?b 	0.784518828	0.778008299	0.949367089	375.0	482.0	395.0	?b	0.0	0.0	0.0
93	?b 1329 ?a => ?a 1319 ?b 	0.808641975	0.850649351	0.949275362	131.0	154.0	138.0	?a	0.0	0.0	0.0
97	?b 1220 ?a => ?a 1310 ?b 	0.762195122	0.850340136	0.946969697	125.0	147.0	132.0	?a	0.0	0.0	0.0
234	?b 1239 ?a => ?a 969 ?b 	0.838095238	0.862745098	0.946236559	88.0	102.0	93.0	?b	0.0	0.0	0.0
190	?b 479 ?a => ?a 1271 ?b 	0.837155963	0.795206972	0.945595855	365.0	459.0	386.0	?a	0.0	0.0	0.0
145	?b 1166 ?a => ?a 1292 ?b 	0.828651685	0.817174515	0.945512821	295.0	361.0	312.0	?b	0.0	0.0	0.0
17	?b 1292 ?a => ?a 1166 ?b 	0.817174515	0.828651685	0.945512821	295.0	356.0	312.0	?a	0.0	0.0	0.0
183	?b 1271 ?a => ?a 479 ?b 	0.795206972	0.837155963	0.943152455	365.0	436.0	387.0	?b	0.0	0.0	0.0
96	?b 1149 ?a => ?a 1313 ?b 	0.848275862	0.809210526	0.942528736	246.0	304.0	261.0	?b	0.0	0.0	0.0
191	?b 1118 ?a => ?a 1236 ?b 	0.818858561	0.821917808	0.941512126	660.0	803.0	701.0	?a	0.0	0.0	0.0
140	?b 1254 ?a => ?a 1299 ?b 	0.806818182	0.825581395	0.940397351	142.0	172.0	151.0	?b	0.0	0.0	0.0
54	?b 1236 ?a => ?a 1118 ?b 	0.821917808	0.818858561	0.94017094	660.0	806.0	702.0	?b	0.0	0.0	0.0
75	?b 1238 ?a => ?a 574 ?b 	0.811808118	0.817843866	0.94017094	220.0	269.0	234.0	?b	0.0	0.0	0.0
71	?b 1277 ?a => ?a 586 ?b 	0.845896147	0.823817292	0.936920223	505.0	613.0	539.0	?b	0.0	0.0	0.0
105	?b 1259 ?a => ?a 519 ?b 	0.824074074	0.801801802	0.936842105	89.0	111.0	95.0	?b	0.0	0.0	0.0
108	?b 1126 ?a => ?a 1099 ?b 	0.819371728	0.824769433	0.935724963	626.0	759.0	669.0	?a	0.0	0.0	0.0
83	?b 1319 ?a => ?a 1329 ?b 	0.850649351	0.808641975	0.935714286	131.0	162.0	140.0	?b	0.0	0.0	0.0
119	?b 1157 ?a => ?a 1307 ?b 	0.813671444	0.816823464	0.935361217	1476.0	1807.0	1578.0	?a	0.0	0.0	0.0
38	?b 1307 ?a => ?a 1157 ?b 	0.816823464	0.813671444	0.934768841	1476.0	1814.0	1579.0	?b	0.0	0.0	0.0
3	?b 456 ?a => ?a 1195 ?b 	0.785310734	0.842424242	0.932885906	139.0	165.0	149.0	?a	0.0	0.0	0.0
215	?b 1174 ?a => ?a 1213 ?b 	0.778008299	0.784518828	0.932835821	375.0	478.0	402.0	?a	0.0	0.0	0.0
178	?b 1201 ?a => ?a 1251 ?b 	0.801980198	0.822335025	0.931034483	162.0	197.0	174.0	?a	0.0	0.0	0.0
99	?b 429 ?a => ?a 534 ?b 	0.834821429	0.813043478	0.930348259	187.0	230.0	201.0	?b	0.0	0.0	0.0
81	?b 572 ?a => ?a 1327 ?b 	0.846534653	0.780821918	0.929347826	171.0	219.0	184.0	?a	0.0	0.0	0.0
76	?b 406 ?a => ?a 576 ?b 	0.887218045	0.874074074	0.929133858	118.0	135.0	127.0	?a	0.0	0.0	0.0
42	?b 1099 ?a => ?a 1126 ?b 	0.824769433	0.819371728	0.926035503	626.0	764.0	676.0	?b	0.0	0.0	0.0
216	?b 518 ?a => ?a 1208 ?b 	0.779116466	0.760784314	0.923809524	194.0	255.0	210.0	?a	0.0	0.0	0.0
170	?b 1177 ?a => ?a 1268 ?b 	0.867924528	0.812720848	0.923694779	230.0	283.0	249.0	?b	0.0	0.0	0.0
175	?b 1299 ?a => ?a 1254 ?b 	0.825581395	0.806818182	0.922077922	142.0	176.0	154.0	?a	0.0	0.0	0.0
236	?b 576 ?a => ?a 406 ?b 	0.874074074	0.887218045	0.921875	118.0	133.0	128.0	?b	0.0	0.0	0.0
159	?b 1250 ?a => ?a 1276 ?b 	0.836298932	0.848375451	0.921568627	235.0	277.0	255.0	?b	0.0	0.0	0.0
146	?b 1248 ?a => ?a 29 ?b 	0.827338129	0.824104235	0.915340087	1265.0	1535.0	1382.0	?b	0.0	0.0	0.0
104	?b 1320 ?a => ?a 1300 ?b 	0.804136253	0.801212121	0.914246196	661.0	825.0	723.0	?b	0.0	0.0	0.0
197	?b 1011 ?a => ?a 1224 ?b 	0.821316614	0.808641975	0.912891986	262.0	324.0	287.0	?b	0.0	0.0	0.0
225	?b 534 ?a => ?a 429 ?b 	0.813043478	0.834821429	0.912195122	187.0	224.0	205.0	?a	0.0	0.0	0.0
55	?b 1245 ?a => ?a 1124 ?b 	0.799014239	0.816909295	0.911875	1459.0	1786.0	1600.0	?a	0.0	0.0	0.0
192	?b 1124 ?a => ?a 1245 ?b 	0.816909295	0.799014239	0.911305434	1459.0	1826.0	1601.0	?b	0.0	0.0	0.0
196	?b 29 ?a => ?a 1248 ?b 	0.824104235	0.827338129	0.910727142	1265.0	1529.0	1389.0	?a	0.0	0.0	0.0
106	?b 1300 ?a => ?a 1320 ?b 	0.801212121	0.804136253	0.909215956	661.0	822.0	727.0	?a	0.0	0.0	0.0
22	?b 1170 ?a => ?a 1170 ?b 	0.852713178	0.852713178	0.909090909	110.0	129.0	121.0	?b	0.0	0.0	0.0
15	?b 441 ?a => ?a 1179 ?b 	0.828633406	0.862302483	0.90736342	382.0	443.0	421.0	?a	0.0	0.0	0.0
187	?b 969 ?a => ?a 1239 ?b 	0.862745098	0.838095238	0.907216495	88.0	105.0	97.0	?a	0.0	0.0	0.0
134	?b 1224 ?a => ?a 1011 ?b 	0.808641975	0.821316614	0.906574394	262.0	319.0	289.0	?a	0.0	0.0	0.0
147	?b 1162 ?a => ?a 13 ?b 	0.815511163	0.826190476	0.906005222	694.0	840.0	766.0	?a	0.0	0.0	0.0
199	?b 1310 ?a => ?a 1220 ?b 	0.850340136	0.762195122	0.905797101	125.0	164.0	138.0	?b	0.0	0.0	0.0
188	?b 574 ?a => ?a 1238 ?b 	0.817843866	0.811808118	0.905349794	220.0	271.0	243.0	?a	0.0	0.0	0.0
47	?b 1287 ?a => ?a 349 ?b 	0.822580645	0.859550562	0.905325444	153.0	178.0	169.0	?a	0.0	0.0	0.0
27	?b 13 ?a => ?a 1162 ?b 	0.826190476	0.815511163	0.90482399	694.0	851.0	767.0	?b	0.0	0.0	0.0
158	?b 1275 ?a => ?a 1284 ?b 	0.768518519	0.786729858	0.904632153	332.0	422.0	367.0	?a	0.0	0.0	0.0
10	?b 1202 ?a => ?a 1178 ?b 	0.87654321	0.840236686	0.904458599	142.0	169.0	157.0	?a	0.0	0.0	0.0
200	?b 1179 ?a => ?a 441 ?b 	0.862302483	0.828633406	0.900943396	382.0	461.0	424.0	?b	0.0	0.0	0.0
168	?b 1050 ?a => ?a 495 ?b 	0.767241379	0.881188119	0.898989899	89.0	101.0	99.0	?b	0.0	0.0	0.0
82	?b 565 ?a => ?a 565 ?b 	0.836236934	0.836236934	0.898876404	240.0	287.0	267.0	?a	0.0	0.0	0.0
214	?b 1178 ?a => ?a 1202 ?b 	0.840236686	0.87654321	0.898734177	142.0	162.0	158.0	?b	0.0	0.0	0.0
135	?b 445 ?a => ?a 1008 ?b 	0.785714286	0.822429907	0.897959184	88.0	107.0	98.0	?a	0.0	0.0	0.0
193	?b 1195 ?a => ?a 456 ?b 	0.842424242	0.785310734	0.896774194	139.0	177.0	155.0	?b	0.0	0.0	0.0
237	?b 1251 ?a => ?a 1201 ?b 	0.822335025	0.801980198	0.895027624	162.0	202.0	181.0	?b	0.0	0.0	0.0
130	?b 1103 ?a => ?a 1069 ?b 	0.820261438	0.853741497	0.893238434	251.0	294.0	281.0	?a	0.0	0.0	0.0
50	?b 1321 ?a => ?a 1146 ?b 	0.822996831	0.833180568	0.890739833	1818.0	2182.0	2041.0	?b	0.0	0.0	0.0
126	?b 1210 ?a => ?a 1075 ?b 	0.836805556	0.82912844	0.889298893	723.0	872.0	813.0	?a	0.0	0.0	0.0
44	?b 1066 ?a => ?a 1127 ?b 	0.815737705	0.826578073	0.888571429	1244.0	1505.0	1400.0	?a	0.0	0.0	0.0
222	?b 1075 ?a => ?a 1210 ?b 	0.82912844	0.836805556	0.888206388	723.0	864.0	814.0	?b	0.0	0.0	0.0
132	?b 427 ?a => ?a 1062 ?b 	0.803149606	0.86440678	0.886956522	102.0	118.0	115.0	?a	0.0	0.0	0.0
181	?b 1276 ?a => ?a 1250 ?b 	0.848375451	0.836298932	0.886792453	235.0	281.0	265.0	?a	0.0	0.0	0.0
133	?b 21 ?a => ?a 1301 ?b 	0.812128419	0.816985646	0.886437378	1366.0	1672.0	1541.0	?b	0.0	0.0	0.0
151	?b 349 ?a => ?a 1287 ?b 	0.859550562	0.822580645	0.884393064	153.0	186.0	173.0	?b	0.0	0.0	0.0
68	?a 1214 ?b => ?a 598 ?b 	0.846994536	0.835579515	0.883190883	310.0	371.0	351.0	?b	0.0	0.0	0.0
206	?a 598 ?b => ?a 1214 ?b 	0.835579515	0.846994536	0.883190883	310.0	366.0	351.0	?b	0.0	0.0	0.0
163	?b 1284 ?a => ?a 1275 ?b 	0.786729858	0.768518519	0.882978723	332.0	432.0	376.0	?b	0.0	0.0	0.0
124	?b 1168 ?a => ?a 510 ?b 	0.771535581	0.807843137	0.882226981	412.0	510.0	467.0	?b	0.0	0.0	0.0
66	?b 512 ?a => ?a 598 ?b 	0.833333333	0.826558266	0.88150289	305.0	369.0	346.0	?b	0.0	0.0	0.0
137	?b 1301 ?a => ?a 21 ?b 	0.816985646	0.812128419	0.881290323	1366.0	1682.0	1550.0	?a	0.0	0.0	0.0
169	?b 410 ?a => ?a 494 ?b 	0.794642857	0.831775701	0.881188119	89.0	107.0	101.0	?b	0.0	0.0	0.0
131	?b 1127 ?a => ?a 1066 ?b 	0.826578073	0.815737705	0.88101983	1244.0	1525.0	1412.0	?b	0.0	0.0	0.0
217	?b 1323 ?a => ?a 1209 ?b 	0.842391304	0.840108401	0.880681818	310.0	369.0	352.0	?b	0.0	0.0	0.0
85	?b 1209 ?a => ?a 1323 ?b 	0.840108401	0.842391304	0.880681818	310.0	368.0	352.0	?a	0.0	0.0	0.0
7	?b 1282 ?a => ?a 1181 ?b 	0.816546763	0.816546763	0.879844961	227.0	278.0	258.0	?a	0.0	0.0	0.0
110	?b 598 ?a => ?a 512 ?b 	0.826558266	0.833333333	0.878962536	305.0	366.0	347.0	?a	0.0	0.0	0.0
40	?b 1198 ?a => ?a 1134 ?b 	0.841584158	0.837438424	0.878552972	340.0	406.0	387.0	?b	0.0	0.0	0.0
205	?b 512 ?a => ?a 1214 ?b 	0.832884097	0.837398374	0.877840909	309.0	369.0	352.0	?b	0.0	0.0	0.0
207	?a 1209 ?b => ?a 1214 ?b 	0.827493261	0.83423913	0.877142857	307.0	368.0	350.0	?b	0.0	0.0	0.0
155	?b 1181 ?a => ?a 1282 ?b 	0.816546763	0.816546763	0.876447876	227.0	278.0	259.0	?b	0.0	0.0	0.0
5	?b 1134 ?a => ?a 1198 ?b 	0.837438424	0.841584158	0.87628866	340.0	404.0	388.0	?a	0.0	0.0	0.0
228	?b 598 ?a => ?a 1200 ?b 	0.822888283	0.825136612	0.875362319	302.0	366.0	345.0	?a	0.0	0.0	0.0
109	?b 1214 ?a => ?a 512 ?b 	0.837398374	0.832884097	0.875354108	309.0	371.0	353.0	?a	0.0	0.0	0.0
229	?a 512 ?b => ?a 1200 ?b 	0.833787466	0.829268293	0.874285714	306.0	369.0	350.0	?a	0.0	0.0	0.0
18	?b 510 ?a => ?a 1168 ?b 	0.807843137	0.771535581	0.872881356	412.0	534.0	472.0	?a	0.0	0.0	0.0
67	?b 1200 ?a => ?a 598 ?b 	0.825136612	0.822888283	0.87283237	302.0	367.0	346.0	?b	0.0	0.0	0.0
70	?a 1209 ?b => ?a 598 ?b 	0.822404372	0.817934783	0.872463768	301.0	368.0	345.0	?b	0.0	0.0	0.0
220	?a 1214 ?b => ?a 1209 ?b 	0.83423913	0.827493261	0.872159091	307.0	371.0	352.0	?b	0.0	0.0	0.0
24	?b 1152 ?a => ?a 1156 ?b 	0.796437659	0.810880829	0.871866295	313.0	386.0	359.0	?a	0.0	0.0	0.0
113	?a 1200 ?b => ?a 512 ?b 	0.829268293	0.833787466	0.871794872	306.0	367.0	351.0	?a	0.0	0.0	0.0
39	?b 1158 ?a => ?a 1128 ?b 	0.826794258	0.805219012	0.870967742	864.0	1073.0	992.0	?b	0.0	0.0	0.0
88	?b 598 ?a => ?a 1323 ?b 	0.81300813	0.819672131	0.869565217	300.0	366.0	345.0	?a	0.0	0.0	0.0
142	?b 1146 ?a => ?a 1321 ?b 	0.833180568	0.822996831	0.869024857	1818.0	2209.0	2092.0	?a	0.0	0.0	0.0
