	rule	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10
210	?a 1147 ?f ?f 1198 ?b => ?a 1198 ?b 	0.664310954	1.0	1.0	188.0	188.0	188.0	?a	0.0	0.0	0.0
211	?b 1202 ?a => ?a 1202 ?b 	1.0	1.0	1.0	426.0	426.0	426.0	?a	0.0	0.0	0.0
216	?b 1147 ?f ?f 1202 ?a => ?a 1147 ?b 	0.808857809	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
217	?b 1147 ?f ?a 1202 ?f => ?a 1147 ?b 	0.808857809	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
218	?a 1147 ?f ?b 1147 ?f => ?a 1147 ?b 	1.0	1.0	1.0	429.0	429.0	429.0	?a	0.0	0.0	0.0
377	?b 1202 ?f ?a 1243 ?f => ?a 1243 ?b 	0.663230241	1.0	1.0	193.0	193.0	193.0	?b	0.0	0.0	0.0
219	?f 1147 ?a ?b 1147 ?f => ?a 1147 ?b 	1.0	1.0	1.0	429.0	429.0	429.0	?a	0.0	0.0	0.0
379	?e 1147 ?b ?a 1243 ?e => ?a 1243 ?b 	0.670103093	1.0	1.0	195.0	195.0	195.0	?b	0.0	0.0	0.0
221	?a 1147 ?f ?b 1202 ?f => ?a 1147 ?b 	0.808857809	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
223	?e 1147 ?a ?e 1147 ?b => ?a 1147 ?b 	1.0	1.0	1.0	429.0	429.0	429.0	?a	0.0	0.0	0.0
224	?e 1147 ?b ?e 1202 ?a => ?a 1147 ?b 	0.808857809	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
225	?e 1147 ?b ?a 1147 ?e => ?a 1147 ?b 	1.0	1.0	1.0	429.0	429.0	429.0	?a	0.0	0.0	0.0
381	?e 1202 ?b ?a 1243 ?e => ?a 1243 ?b 	0.663230241	1.0	1.0	193.0	193.0	193.0	?b	0.0	0.0	0.0
226	?e 1147 ?b ?a 1202 ?e => ?a 1147 ?b 	0.808857809	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
382	?b 1147 ?f ?a 1243 ?f => ?a 1243 ?b 	0.670103093	1.0	1.0	195.0	195.0	195.0	?b	0.0	0.0	0.0
229	?e 1147 ?a ?e 1202 ?b => ?a 1147 ?b 	0.808857809	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
230	?a 1147 ?e ?e 1202 ?b => ?a 1147 ?b 	0.808857809	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
231	?a 1141 ?f ?b 1141 ?f => ?a 1141 ?b 	1.0	1.0	1.0	399.0	399.0	399.0	?a	0.0	0.0	0.0
272	?a 1110 ?f ?f 1147 ?b => ?a 1110 ?b 	0.657743786	1.0	1.0	688.0	688.0	688.0	?a	0.0	0.0	0.0
249	?e 1119 ?b ?e 1202 ?a => ?a 1119 ?b 	0.692708333	1.0	1.0	133.0	133.0	133.0	?a	0.0	0.0	0.0
409	?e 1202 ?a ?e 1202 ?b => ?a 1202 ?b 	1.0	1.0	1.0	426.0	426.0	426.0	?a	0.0	0.0	0.0
317	?e 1147 ?b ?a 502 ?e => ?a 502 ?b 	0.721283784	1.0	1.0	427.0	427.0	427.0	?b	0.0	0.0	0.0
404	?f 1202 ?b ?a 1202 ?f => ?a 1202 ?b 	1.0	1.0	1.0	426.0	426.0	426.0	?a	0.0	0.0	0.0
405	?f 1147 ?b ?a 1202 ?f => ?a 1202 ?b 	0.814553991	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
289	?e 1147 ?b ?a 563 ?e => ?a 563 ?b 	0.791666667	1.0	1.0	152.0	152.0	152.0	?b	0.0	0.0	0.0
406	?e 1147 ?b ?e 1202 ?a => ?a 1202 ?b 	0.814553991	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
401	?a 1147 ?f ?b 1202 ?f => ?a 1202 ?b 	0.814553991	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
24	?b 1141 ?a => ?a 1141 ?b 	1.0	1.0	1.0	399.0	399.0	399.0	?a	0.0	0.0	0.0
285	?e 1202 ?b ?a 563 ?e => ?a 563 ?b 	0.744791667	1.0	1.0	143.0	143.0	143.0	?b	0.0	0.0	0.0
22	?b 1147 ?a => ?a 1147 ?b 	1.0	1.0	1.0	429.0	429.0	429.0	?a	0.0	0.0	0.0
408	?e 1147 ?a ?e 1202 ?b => ?a 1202 ?b 	0.814553991	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
298	?f 1084 ?b ?a 1141 ?f => ?a 1084 ?b 	0.504587156	1.0	1.0	110.0	110.0	110.0	?b	0.0	0.0	0.0
400	?f 1202 ?a ?b 1202 ?f => ?a 1202 ?b 	1.0	1.0	1.0	426.0	426.0	426.0	?a	0.0	0.0	0.0
284	?b 1147 ?f ?a 563 ?f => ?a 563 ?b 	0.791666667	1.0	1.0	152.0	152.0	152.0	?b	0.0	0.0	0.0
283	?b 1202 ?f ?a 563 ?f => ?a 563 ?b 	0.744791667	1.0	1.0	143.0	143.0	143.0	?b	0.0	0.0	0.0
403	?b 1147 ?f ?a 1202 ?f => ?a 1202 ?b 	0.814553991	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
402	?a 1147 ?f ?f 1202 ?b => ?a 1202 ?b 	0.814553991	1.0	1.0	347.0	347.0	347.0	?a	0.0	0.0	0.0
311	?b 1202 ?f ?a 502 ?f => ?a 502 ?b 	0.721283784	1.0	1.0	427.0	427.0	427.0	?b	0.0	0.0	0.0
315	?e 1202 ?b ?a 502 ?e => ?a 502 ?b 	0.721283784	1.0	1.0	427.0	427.0	427.0	?b	0.0	0.0	0.0
301	?e 1084 ?b ?e 1141 ?a => ?a 1084 ?b 	0.504587156	1.0	1.0	110.0	110.0	110.0	?b	0.0	0.0	0.0
281	?f 1147 ?b ?a 578 ?f => ?a 578 ?b 	0.713513514	1.0	1.0	132.0	132.0	132.0	?b	0.0	0.0	0.0
278	?e 1202 ?b ?a 578 ?e => ?a 578 ?b 	0.718918919	1.0	1.0	133.0	133.0	133.0	?b	0.0	0.0	0.0
318	?a 1110 ?f ?b 1202 ?f => ?a 1110 ?b 	0.638623327	1.0	1.0	668.0	668.0	668.0	?a	0.0	0.0	0.0
276	?b 1147 ?f ?a 578 ?f => ?a 578 ?b 	0.713513514	1.0	1.0	132.0	132.0	132.0	?b	0.0	0.0	0.0
275	?b 1202 ?f ?a 578 ?f => ?a 578 ?b 	0.718918919	1.0	1.0	133.0	133.0	133.0	?b	0.0	0.0	0.0
410	?a 1202 ?f ?b 1202 ?f => ?a 1202 ?b 	1.0	1.0	1.0	426.0	426.0	426.0	?a	0.0	0.0	0.0
180	?b 1254 ?a => ?a 465 ?b 	0.786163522	0.892857143	0.9765625	125.0	140.0	128.0	?b	0.0	0.0	0.0
44	?b 1099 ?a => ?a 585 ?b 	0.841059603	0.888111888	0.913669065	127.0	143.0	139.0	?b	0.0	0.0	0.0
369	?b 1280 ?a ?a 1310 ?b => ?a 1250 ?b 	0.715328467	0.886877828	0.942307692	196.0	221.0	208.0	?a	0.0	0.0	0.0
295	?a 1250 ?b ?b 508 ?a => ?a 1310 ?b 	0.632911392	0.884955752	0.930232558	200.0	226.0	215.0	?a	0.0	0.0	0.0
291	?a 1250 ?b ?b 1275 ?a => ?a 1310 ?b 	0.60443038	0.884259259	0.93627451	191.0	216.0	204.0	?a	0.0	0.0	0.0
66	?b 1300 ?a => ?a 1305 ?b 	0.82967033	0.883040936	0.967948718	151.0	171.0	156.0	?a	0.0	0.0	0.0
372	?a 1310 ?b ?b 508 ?a => ?a 1250 ?b 	0.729927007	0.881057269	0.930232558	200.0	227.0	215.0	?a	0.0	0.0	0.0
297	?a 1250 ?b ?a 1261 ?b => ?a 1310 ?b 	0.607594937	0.880733945	0.936585366	192.0	218.0	205.0	?a	0.0	0.0	0.0
117	?b 999 ?a => ?a 1290 ?b 	0.837638376	0.879844961	0.930327869	227.0	258.0	244.0	?b	0.0	0.0	0.0
202	?b 981 ?a => ?a 446 ?b 	0.849673203	0.878378378	1.0	130.0	148.0	130.0	?b	0.0	0.0	0.0
88	?b 1204 ?a => ?a 1067 ?b 	0.85915493	0.877697842	0.924242424	122.0	139.0	132.0	?a	0.0	0.0	0.0
296	?a 1057 ?b ?a 1250 ?b => ?a 1310 ?b 	0.607594937	0.876712329	0.932038835	192.0	219.0	206.0	?a	0.0	0.0	0.0
179	?b 954 ?a => ?a 463 ?b 	0.8	0.875	0.913043478	84.0	96.0	92.0	?b	0.0	0.0	0.0
333	?b 1261 ?a ?a 1280 ?b => ?a 1279 ?b 	0.692307692	0.875	0.92195122	189.0	216.0	205.0	?b	0.0	0.0	0.0
329	?a 1280 ?b ?b 1310 ?a => ?a 1279 ?b 	0.706959707	0.873303167	0.923444976	193.0	221.0	209.0	?b	0.0	0.0	0.0
335	?b 1057 ?a ?a 1275 ?b => ?a 1279 ?b 	0.655677656	0.873170732	0.932291667	179.0	205.0	192.0	?b	0.0	0.0	0.0
287	?a 1250 ?b ?b 1279 ?a => ?a 1310 ?b 	0.626582278	0.872246696	0.938388626	198.0	227.0	211.0	?a	0.0	0.0	0.0
68	?b 1152 ?a => ?a 1304 ?b 	0.840206186	0.871657754	1.0	163.0	187.0	163.0	?b	0.0	0.0	0.0
332	?a 1275 ?b ?a 1280 ?b => ?a 1279 ?b 	0.663003663	0.870192308	0.918781726	181.0	208.0	197.0	?b	0.0	0.0	0.0
63	?a 1250 ?b => ?a 1310 ?b 	0.753164557	0.868613139	0.9296875	238.0	274.0	256.0	?a	0.0	0.0	0.0
178	?b 1077 ?a => ?a 1242 ?b 	0.853448276	0.868421053	1.0	99.0	114.0	99.0	?a	0.0	0.0	0.0
292	?a 1057 ?b ?b 1275 ?a => ?a 1310 ?b 	0.563291139	0.868292683	0.931937173	178.0	205.0	191.0	?a	0.0	0.0	0.0
336	?b 1057 ?a ?b 1261 ?a => ?a 1279 ?b 	0.673992674	0.867924528	0.915422886	184.0	212.0	201.0	?b	0.0	0.0	0.0
50	?b 1288 ?a => ?a 574 ?b 	0.816568047	0.867924528	0.978723404	138.0	159.0	141.0	?a	0.0	0.0	0.0
334	?b 1057 ?a ?a 1280 ?b => ?a 1279 ?b 	0.684981685	0.865740741	0.921182266	187.0	216.0	203.0	?b	0.0	0.0	0.0
136	?b 514 ?a => ?a 1276 ?b 	0.822695035	0.865671642	0.885496183	232.0	268.0	262.0	?a	0.0	0.0	0.0
337	?b 1261 ?a ?a 1275 ?b => ?a 1279 ?b 	0.637362637	0.865671642	0.915789474	174.0	201.0	190.0	?b	0.0	0.0	0.0
294	?a 1261 ?b ?b 1275 ?a => ?a 1310 ?b 	0.550632911	0.865671642	0.930481283	174.0	201.0	187.0	?a	0.0	0.0	0.0
371	?b 1275 ?a ?b 1280 ?a => ?a 1250 ?b 	0.656934307	0.865384615	0.9375	180.0	208.0	192.0	?a	0.0	0.0	0.0
129	?a 1280 ?b => ?a 1279 ?b 	0.842490842	0.864661654	0.916334661	230.0	266.0	251.0	?b	0.0	0.0	0.0
5	?b 522 ?a => ?a 1171 ?b 	0.824561404	0.862385321	0.886792453	94.0	109.0	106.0	?b	0.0	0.0	0.0
195	?b 1067 ?a => ?a 1204 ?b 	0.877697842	0.85915493	0.903703704	122.0	142.0	135.0	?b	0.0	0.0	0.0
132	?b 1261 ?a => ?a 1279 ?b 	0.813186813	0.857142857	0.906122449	222.0	259.0	245.0	?b	0.0	0.0	0.0
167	?b 1280 ?a => ?a 1250 ?b 	0.832116788	0.857142857	0.923076923	228.0	266.0	247.0	?a	0.0	0.0	0.0
107	?b 1308 ?a => ?a 13 ?b 	0.841246291	0.856495468	0.945	567.0	662.0	600.0	?a	0.0	0.0	0.0
290	?b 1275 ?a ?b 1279 ?a => ?a 1310 ?b 	0.585443038	0.856481481	0.925	185.0	216.0	200.0	?a	0.0	0.0	0.0
288	?a 1261 ?b ?b 1279 ?a => ?a 1310 ?b 	0.601265823	0.855855856	0.917874396	190.0	222.0	207.0	?a	0.0	0.0	0.0
85	?b 1262 ?a => ?a 546 ?b 	0.845559846	0.85546875	0.98206278	219.0	256.0	223.0	?a	0.0	0.0	0.0
12	?b 1163 ?a => ?a 1163 ?b 	0.854700855	0.854700855	0.854700855	100.0	117.0	117.0	?a	0.0	0.0	0.0
322	?b 1250 ?a ?a 1279 ?b => ?a 1280 ?b 	0.729323308	0.854625551	0.923809524	194.0	227.0	210.0	?b	0.0	0.0	0.0
77	?b 1242 ?a => ?a 1077 ?b 	0.868421053	0.853448276	1.0	99.0	116.0	99.0	?b	0.0	0.0	0.0
64	?a 1261 ?b => ?a 1310 ?b 	0.699367089	0.853281853	0.917012448	221.0	259.0	241.0	?a	0.0	0.0	0.0
109	?b 1121 ?a => ?a 1299 ?b 	0.836363636	0.851851852	0.989247312	92.0	108.0	93.0	?b	0.0	0.0	0.0
370	?a 1261 ?b ?b 1280 ?a => ?a 1250 ?b 	0.671532847	0.851851852	0.924623116	184.0	216.0	199.0	?a	0.0	0.0	0.0
325	?b 1261 ?a ?a 1279 ?b => ?a 1280 ?b 	0.710526316	0.851351351	0.926470588	189.0	222.0	204.0	?b	0.0	0.0	0.0
130	?b 1057 ?a => ?a 1279 ?b 	0.816849817	0.851145038	0.910204082	223.0	262.0	245.0	?b	0.0	0.0	0.0
373	?a 1261 ?b ?b 1275 ?a => ?a 1250 ?b 	0.624087591	0.850746269	0.929347826	171.0	201.0	184.0	?a	0.0	0.0	0.0
61	?b 508 ?a => ?a 1310 ?b 	0.71835443	0.850187266	0.908	227.0	267.0	250.0	?a	0.0	0.0	0.0
199	?b 446 ?a => ?a 981 ?b 	0.878378378	0.849673203	1.0	130.0	153.0	130.0	?a	0.0	0.0	0.0
33	?b 1123 ?a => ?a 1123 ?b 	0.849056604	0.849056604	0.9	90.0	106.0	100.0	?a	0.0	0.0	0.0
55	?b 1298 ?a => ?a 542 ?b 	0.762345679	0.848797251	0.946360153	247.0	291.0	261.0	?a	0.0	0.0	0.0
89	?b 567 ?a => ?a 1069 ?b 	0.811403509	0.848623853	0.915841584	185.0	218.0	202.0	?a	0.0	0.0	0.0
105	?b 1073 ?a => ?a 15 ?b 	0.820717131	0.847736626	0.847736626	206.0	243.0	243.0	?a	0.0	0.0	0.0
65	?a 1057 ?b => ?a 1310 ?b 	0.702531646	0.847328244	0.913580247	222.0	262.0	243.0	?a	0.0	0.0	0.0
149	?b 1138 ?a => ?a 1268 ?b 	0.841269841	0.846645367	0.89527027	265.0	313.0	296.0	?a	0.0	0.0	0.0
6	?b 21 ?a => ?a 1195 ?b 	0.801571709	0.846473029	0.951048951	408.0	482.0	429.0	?a	0.0	0.0	0.0
169	?b 508 ?a => ?a 1250 ?b 	0.824817518	0.846441948	0.907630522	226.0	267.0	249.0	?a	0.0	0.0	0.0
119	?b 1185 ?a => ?a 1283 ?b 	0.8	0.846153846	0.846153846	132.0	156.0	156.0	?b	0.0	0.0	0.0
59	?b 1279 ?a => ?a 1310 ?b 	0.731012658	0.846153846	0.916666667	231.0	273.0	252.0	?a	0.0	0.0	0.0
293	?b 1275 ?a ?b 1280 ?a => ?a 1310 ?b 	0.556962025	0.846153846	0.921465969	176.0	208.0	191.0	?a	0.0	0.0	0.0
87	?b 1074 ?a => ?a 1074 ?b 	0.845794393	0.845794393	0.845794393	362.0	428.0	428.0	?a	0.0	0.0	0.0
9	?b 1267 ?a => ?a 1187 ?b 	0.82902829	0.845671267	0.87874837	674.0	797.0	767.0	?b	0.0	0.0	0.0
151	?b 546 ?a => ?a 1262 ?b 	0.85546875	0.845559846	0.964757709	219.0	259.0	227.0	?b	0.0	0.0	0.0
324	?b 1250 ?a ?b 1261 ?a => ?a 1280 ?b 	0.691729323	0.844036697	0.92	184.0	218.0	200.0	?b	0.0	0.0	0.0
15	?b 538 ?a => ?a 1159 ?b 	0.816037736	0.843902439	0.915343915	173.0	205.0	189.0	?b	0.0	0.0	0.0
60	?b 1275 ?a => ?a 1310 ?b 	0.797468354	0.842809365	0.919708029	252.0	299.0	274.0	?a	0.0	0.0	0.0
131	?a 508 ?b => ?a 1279 ?b 	0.824175824	0.842696629	0.896414343	225.0	267.0	251.0	?b	0.0	0.0	0.0
122	?a 1279 ?b => ?a 1280 ?b 	0.864661654	0.842490842	0.909090909	230.0	273.0	253.0	?b	0.0	0.0	0.0
174	?b 1294 ?a => ?a 1249 ?b 	0.8252149	0.842105263	0.98630137	288.0	342.0	292.0	?b	0.0	0.0	0.0
172	?a 1261 ?b => ?a 1250 ?b 	0.795620438	0.841698842	0.912133891	218.0	259.0	239.0	?a	0.0	0.0	0.0
84	?b 1261 ?a => ?a 508 ?b 	0.816479401	0.841698842	0.923728814	218.0	259.0	236.0	?b	0.0	0.0	0.0
23	?b 1268 ?a => ?a 1138 ?b 	0.846645367	0.841269841	0.910652921	265.0	315.0	291.0	?b	0.0	0.0	0.0
69	?b 13 ?a => ?a 1308 ?b 	0.856495468	0.841246291	0.931034483	567.0	674.0	609.0	?b	0.0	0.0	0.0
76	?b 585 ?a => ?a 1099 ?b 	0.888111888	0.841059603	0.888111888	127.0	151.0	143.0	?a	0.0	0.0	0.0
384	?a 1084 ?b ?b 1293 ?a => ?a 459 ?b 	0.540145985	0.840909091	1.0	74.0	88.0	74.0	?a	0.0	0.0	0.0
328	?b 1261 ?a ?a 1275 ?b => ?a 1280 ?b 	0.635338346	0.84079602	0.928571429	169.0	201.0	182.0	?b	0.0	0.0	0.0
45	?b 1104 ?a => ?a 1104 ?b 	0.840466926	0.840466926	0.874493927	216.0	257.0	247.0	?a	0.0	0.0	0.0
300	?b 1250 ?a ?b 1310 ?a => ?a 508 ?b 	0.74906367	0.840336134	0.921658986	200.0	238.0	217.0	?b	0.0	0.0	0.0
8	?b 1167 ?a => ?a 1199 ?b 	0.829714286	0.840277778	0.881067961	726.0	864.0	824.0	?b	0.0	0.0	0.0
17	?b 1304 ?a => ?a 1152 ?b 	0.871657754	0.840206186	1.0	163.0	194.0	163.0	?a	0.0	0.0	0.0
30	?b 1128 ?a => ?a 1128 ?b 	0.838709677	0.838709677	0.95412844	104.0	124.0	109.0	?a	0.0	0.0	0.0
10	?b 29 ?a => ?a 1169 ?b 	0.812668464	0.838082001	0.85471297	1206.0	1439.0	1411.0	?b	0.0	0.0	0.0
302	?b 1261 ?a ?a 1280 ?b => ?a 508 ?b 	0.677902622	0.837962963	0.928205128	181.0	216.0	195.0	?b	0.0	0.0	0.0
326	?a 1275 ?b ?a 1279 ?b => ?a 1280 ?b 	0.680451128	0.837962963	0.909547739	181.0	216.0	199.0	?b	0.0	0.0	0.0
137	?b 1131 ?a => ?a 1271 ?b 	0.805194805	0.837837838	0.837837838	186.0	222.0	222.0	?b	0.0	0.0	0.0
185	?b 1219 ?a => ?a 1266 ?b 	0.831168831	0.837696335	0.946745562	320.0	382.0	338.0	?b	0.0	0.0	0.0
196	?b 1290 ?a => ?a 999 ?b 	0.879844961	0.837638376	0.90438247	227.0	271.0	251.0	?a	0.0	0.0	0.0
183	?b 1051 ?a => ?a 1245 ?b 	0.824380165	0.837355719	0.927906977	798.0	953.0	860.0	?b	0.0	0.0	0.0
135	?b 1270 ?a => ?a 1081 ?b 	0.836734694	0.836734694	0.968503937	246.0	294.0	254.0	?a	0.0	0.0	0.0
152	?b 1081 ?a => ?a 1270 ?b 	0.836734694	0.836734694	0.957198444	246.0	294.0	257.0	?b	0.0	0.0	0.0
14	?b 1239 ?a => ?a 1160 ?b 	0.769911504	0.836538462	0.87	87.0	104.0	100.0	?a	0.0	0.0	0.0
34	?b 1299 ?a => ?a 1121 ?b 	0.851851852	0.836363636	0.989247312	92.0	110.0	93.0	?a	0.0	0.0	0.0
173	?a 1057 ?b => ?a 1250 ?b 	0.799270073	0.835877863	0.901234568	219.0	262.0	243.0	?a	0.0	0.0	0.0
383	?b 1147 ?f ?f 1198 ?a => ?a 1243 ?b 	0.5395189	0.835106383	0.97515528	157.0	188.0	161.0	?b	0.0	0.0	0.0
378	?e 1147 ?b ?e 1198 ?a => ?a 1243 ?b 	0.5395189	0.835106383	0.97515528	157.0	188.0	161.0	?b	0.0	0.0	0.0
57	?b 1106 ?a => ?a 1107 ?b 	0.820867959	0.834741784	0.876293741	1778.0	2130.0	2029.0	?b	0.0	0.0	0.0
190	?b 368 ?a => ?a 1205 ?b 	0.765151515	0.834710744	0.855932203	101.0	121.0	118.0	?b	0.0	0.0	0.0
205	?a 1202 ?f ?b 1243 ?f => ?a 1198 ?b 	0.568904594	0.834196891	0.969879518	161.0	193.0	166.0	?a	0.0	0.0	0.0
206	?e 1202 ?a ?b 1243 ?e => ?a 1198 ?b 	0.568904594	0.834196891	0.969879518	161.0	193.0	166.0	?a	0.0	0.0	0.0
124	?b 1261 ?a => ?a 1280 ?b 	0.812030075	0.833976834	0.907563025	216.0	259.0	238.0	?b	0.0	0.0	0.0
323	?b 1250 ?a ?a 1275 ?b => ?a 1280 ?b 	0.676691729	0.833333333	0.918367347	180.0	216.0	196.0	?b	0.0	0.0	0.0
36	?b 578 ?a => ?a 1119 ?b 	0.802083333	0.832432432	0.900584795	154.0	185.0	171.0	?a	0.0	0.0	0.0
120	?b 1250 ?a => ?a 1280 ?b 	0.857142857	0.832116788	0.908366534	228.0	274.0	251.0	?b	0.0	0.0	0.0
82	?b 1057 ?a => ?a 508 ?b 	0.816479401	0.832061069	0.912133891	218.0	262.0	239.0	?b	0.0	0.0	0.0
197	?b 1307 ?a => ?a 429 ?b 	0.817391304	0.831858407	0.984293194	188.0	226.0	191.0	?a	0.0	0.0	0.0
168	?b 1279 ?a => ?a 1250 ?b 	0.828467153	0.831501832	0.897233202	227.0	273.0	253.0	?a	0.0	0.0	0.0
